chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr5	57878528	57878610	0.006526	3	9.751e-05	0.8643	.	.	.
chr14	22815229	22815242	0.04077	2	0.01843	1	SLC7A7	SLC7A7	HAVANA
chr20	58458370	58458412	0.01839	7	0.0004451	1	.	APCDD1L	HAVANA
chr10	71980534	71980550	0.01217	3	0.0002415	1	CHST3	CHST3	HAVANA
chr1	20411222	20411296	5.6e-05	6	9.145e-08	0.002074	LINC01141	LINC01141,AL139254.1	HAVANA,HAVANA
chr12	12784596	12784699	0.0218	3	0.0005717	0.9999	APOLD1	APOLD1	HAVANA
chr12	1644750	1644752	0.03714	2	0.1758	1	WNT5B	WNT5B	HAVANA
chr11	133153162	133153284	0.002507	10	3.87e-05	0.4131	OPCML	OPCML	HAVANA
chr16	3938834	3938959	0.006901	11	0.0001101	0.7723	AC005736.1	AC005736.1	HAVANA
chr10	71465930	71466058	0.0004248	7	2.702e-06	0.03483	CDH23	CDH23	HAVANA
chr7	4729208	4729228	0.04361	2	0.0025	1	FOXK1	FOXK1,AC092428.1	HAVANA,HAVANA
chr8	48428414	48428476	4.622e-09	17	1.073e-13	2.906e-09	AC041040.1	AC041040.1	HAVANA
chr2	229974344	229974496	8.807e-05	5	2.643e-06	0.02878	FBXO36	FBXO36,RNU6-1027P	HAVANA,ENSEMBL
chr4	54102038	54102086	0.007496	7	0.0001195	0.9848	AC058822.1,GSX2	AC058822.1,GSX2	HAVANA,HAVANA
chr1	54581659	54581702	0.004288	3	5.247e-05	0.8712	ACOT11	ACOT11	HAVANA
chr20	36064292	36064404	0.006469	5	0.000161	0.9107	AL035420.1,AL035420.3	AL035420.1,AL035420.3	HAVANA,HAVANA
chr1	116379462	116379464	0.02116	2	0.0005465	1	ATP1A1	ATP1A1	HAVANA
chr4	38070372	38070468	0.0002604	11	8.93e-07	0.0155	TBC1D1	TBC1D1	HAVANA
chr3	62940955	62941020	0.01817	3	0.0004371	1	.	.	.
chr17	40552148	40552592	9.348e-06	42	1.051e-06	0.003969	.	CCR7	HAVANA
chr5	12574000	12574019	0.04645	5	0.001049	1	AC106771.1	AC106771.1,LINC01194	HAVANA,HAVANA
chr11	71265822	71265823	0.03015	1	0.1662	1	.	.	.
chr13	50594551	50594630	0.009085	4	0.0001576	0.9649	DLEU1,DLEU7	DLEU1,DLEU7	HAVANA,HAVANA
chr6	41052537	41052539	0.02294	2	0.0006141	1	OARD1	OARD1,APOBEC2	HAVANA,HAVANA
chr2	236264223	236264480	0.0002084	14	2.604e-06	0.01687	AC019068.1,ASB18	AC019068.1,ASB18	HAVANA,HAVANA
chr21	36479509	36479606	0.005414	5	8.167e-05	0.7569	AP000695.1,AP000695.2,CLDN14	AP000695.1,AP000695.2,CLDN14	HAVANA,HAVANA,HAVANA
chr4	45531855	45531934	0.002311	6	2.14e-05	0.3656	.	.	.
chr2	3657588	3657683	0.02763	10	0.001042	1	.	ALLC	HAVANA
chr1	162786807	162786891	0.02951	6	0.0008878	1	DDR2	DDR2,HSD17B7	HAVANA,HAVANA
chr3	82808118	82808136	0.03419	4	0.004854	1	.	CYP51A1P1	HAVANA
chr10	132558376	132558511	0.01186	10	0.00183	1	INPP5A	INPP5A	HAVANA
chr17	80192060	80192388	0.0434	8	0.000342	0.8265	CARD14	CARD14	HAVANA
chr14	95041264	95041280	0.001397	2	1.044e-05	0.6658	.	.	.
chr6	143608163	143608466	0.009339	18	0.0004932	0.9351	PHACTR2	PHACTR2	HAVANA
chr10	96272156	96272209	0.02565	6	0.0007206	1	.	BLNK	HAVANA
chr22	23457039	23457138	0.003689	7	0.0001504	0.9221	AP000344.1	AP000344.1,FAM230I	HAVANA,HAVANA
chr1	162367365	162367587	0.003236	38	0.0001727	0.7293	NOS1AP,AL512785.2	NOS1AP,AL512785.2	HAVANA,HAVANA
chr4	113293192	113293369	0.0001083	5	1.099e-06	0.01037	ANK2	ANK2	HAVANA
chr2	169715827	169715902	0.04096	3	0.001919	1	KLHL23	KLHL23	HAVANA
chr13	44884556	44884639	1.835e-05	6	1.933e-08	0.0003912	.	.	.
chr4	16786297	16786305	0.04271	4	0.001305	1	LDB2	LDB2	HAVANA
chr21	41687537	41687567	0.03398	4	0.0011	1	LINC00111	LINC00111	HAVANA
chr16	89523900	89523954	0.01919	4	0.0004741	1	SPG7	SPG7	HAVANA
chr14	100145335	100145438	5.447e-05	5	8.772e-08	0.00143	DEGS2	EVL,DEGS2	HAVANA,HAVANA
chr9	107833357	107833378	0.04346	4	0.001605	1	.	RPL36AP6	HAVANA
chr3	138101818	138101929	0.03914	12	0.002258	1	DZIP1L,KRT8P36	DZIP1L,KRT8P36	HAVANA,HAVANA
chr21	44976967	44976968	0.03739	1	0.003271	1	FAM207A	FAM207A,AP001505.1	HAVANA,HAVANA
chr2	49154983	49155286	2.709e-05	13	2.969e-07	0.001644	AC009975.1	AC009975.1,FSHR	HAVANA,HAVANA
chr11	117663942	117663944	0.03545	2	0.04815	1	DSCAML1	DSCAML1,AP001554.1	HAVANA,HAVANA
chr12	56301131	56301150	0.02175	2	0.0005698	1	AC073896.1,AC073896.2	CS,AC073896.1,AC073896.2	HAVANA,HAVANA,HAVANA
chr6	116060427	116060536	0.008535	8	0.0002184	0.9655	FRK	FRK	HAVANA
chr19	3539129	3539253	0.00385	10	0.0001167	0.7941	MFSD12,C19orf71	FZR1,MFSD12,C19orf71,AC005786.3	HAVANA,HAVANA,HAVANA,HAVANA
chr3	168051792	168051830	0.03039	3	0.0009295	1	GOLIM4	GOLIM4	HAVANA
chr19	43819605	43819739	0.01119	4	0.000375	0.9909	LYPD5	LYPD5	HAVANA
chr1	145823594	145823607	0.01224	3	0.002557	1	RNF115	RNF115,POLR3C	HAVANA,HAVANA
chr17	16654722	16654723	0.03808	1	0.05693	1	AC098850.2	ZNF624,AC098850.2	HAVANA,HAVANA
chr2	155546892	155546944	0.02381	6	0.0006479	1	AC073225.1	AC073225.1	HAVANA
chr19	15010387	15010494	0.01843	9	0.0005161	0.9997	SLC1A6	SLC1A6,CCDC105	HAVANA,HAVANA
chr11	90221064	90221157	0.03619	4	0.001209	1	CHORDC1	CHORDC1,AP002364.1	HAVANA,HAVANA
chr11	7548355	7548501	0.01657	8	0.0004155	0.9916	PPFIBP2	PPFIBP2	HAVANA
chr12	34304213	34304214	0.04156	1	0.2061	1	.	.	.
chr8	132893818	132893992	4.256e-05	12	1.296e-07	0.00125	TG	TG	HAVANA
chr10	131983823	131983909	0.004479	5	5.598e-05	0.665	.	BNIP3,AL162274.1	HAVANA,HAVANA
chr3	183536808	183536855	0.004236	4	5.158e-05	0.8418	KLHL6	KLHL6	HAVANA
chr4	182191449	182191547	0.01959	4	0.0004898	0.9998	TENM3	TENM3,AC108142.1	HAVANA,HAVANA
chr17	78040937	78041565	0.0001127	42	3.315e-06	0.008829	TNRC6C	TNRC6C	HAVANA
chr4	186039991	186040098	0.01141	12	0.0005333	0.9998	.	.	.
chr17	1182088	1182229	0.000288	16	2.141e-06	0.02518	ABR,AC016292.1	ABR,AC016292.1	HAVANA,HAVANA
chr11	790745	790763	0.04181	2	0.117	1	SLC25A22	CEND1,SLC25A22	HAVANA,HAVANA
chr10	28840928	28841004	0.0007299	7	4.084e-06	0.0863	LINC01517	LINC01517	HAVANA
chr8	92017312	92017362	0.02507	2	0.0006987	1	RUNX1T1	RUNX1T1	HAVANA
chr1	35538949	35538960	0.004937	2	6.432e-05	0.9999	KIAA0319L	KIAA0319L	HAVANA
chr7	152539032	152539035	0.03393	2	0.0574	1	.	.	.
chr11	26995087	26995499	0.000276	11	5.969e-07	0.002431	FIBIN	FIBIN	HAVANA
chr7	127674574	127674576	0.005881	2	8.347e-05	1	SND1	SND1	HAVANA
chr3	187293367	187293414	0.02903	3	0.0008665	1	AC007920.2	MASP1,AC007920.2	HAVANA,HAVANA
chr1	218823850	218823876	0.004554	4	5.735e-05	0.9754	.	.	.
chr17	49894979	49895076	0.02479	4	0.0006871	1	AC027801.1	AC027801.1	HAVANA
chr14	75664635	75664636	0.02146	1	0.0005586	1	TTLL5	FLVCR2,TTLL5,ERG28	HAVANA,HAVANA,HAVANA
chr11	11039463	11039527	0.004612	2	5.843e-05	0.7843	AC111188.1	AC111188.1	HAVANA
chr10	110576299	110576398	0.03292	3	0.001047	1	SMC3	SMC3	HAVANA
chr16	83836323	83836380	0.03666	7	0.001235	1	.	.	.
chr1	81596468	81596470	0.04722	2	0.0626	1	ADGRL2,AC117944.1,AL138799.3	ADGRL2,AC117944.1,AL138799.3	HAVANA,HAVANA,HAVANA
chr12	97530518	97530539	0.02958	2	0.0008041	1	RMST	RMST,RF01967,RF01968	HAVANA,ENSEMBL,ENSEMBL
chr6	30748548	30748656	0.005097	4	0.0001311	0.87	HCG20	IER3-AS1,IER3,HCG20,RN7SL353P	HAVANA,HAVANA,HAVANA,ENSEMBL
chr12	1547107	1547263	0.0154	11	0.0005493	0.9973	WNT5B	WNT5B	HAVANA
chr11	32428998	32429148	0.01524	13	0.0007303	0.9997	WT1	WT1	HAVANA
chr19	939596	939635	0.04578	9	0.0001679	0.9993	ARID3A	ARID3A	HAVANA
chr9	128216418	128216420	0.00739	2	0.0001165	1	DNM1	DNM1	HAVANA
chr8	125545659	125545671	0.03961	2	0.001391	1	.	AC091114.1	HAVANA
chr16	88116633	88116718	0.02138	6	0.007034	1	.	.	.
chr20	31368351	31368352	0.03562	1	0.01491	1	.	DEFB118	HAVANA
chr2	28226142	28226171	0.0014	4	1.047e-05	0.4547	BABAM2	BABAM2	HAVANA
chr20	57109708	57109804	0.006708	3	0.0001015	0.8307	.	AL157414.2,AL157414.1	HAVANA,HAVANA
chr10	114577444	114577446	0.009555	2	0.0001696	1	ABLIM1	ABLIM1	HAVANA
chr17	3557767	3557865	0.01509	9	0.0003334	0.9967	TRPV3	TRPV3	HAVANA
chr1	182790976	182791010	0.0002407	2	8.032e-07	0.03891	NPL	NPL	HAVANA
chr5	120843916	120843917	0.04968	1	0.001973	1	.	.	.
chr5	123087444	123087922	0.0008578	42	3.836e-06	0.01339	AC106786.1	AC106786.1,PRDM6	HAVANA,HAVANA
chr3	197378371	197378555	0.008023	24	0.0002176	0.8629	.	.	.
chr10	79094181	79094196	0.0448	3	0.03988	1	ZMIZ1	ZMIZ1	HAVANA
chr9	91899814	91899919	0.0111	4	0.0002803	0.9887	ROR2	ROR2	HAVANA
chr1	94684025	94684079	0.01252	3	0.0002526	0.9996	SLC44A3-AS1	SLC44A3-AS1	HAVANA
chr4	75392758	75392860	0.004013	2	4.743e-05	0.5421	AC096759.1	AC096759.1	HAVANA
chr12	106132451	106132452	0.005232	1	7.014e-05	1	NUAK1	NUAK1	HAVANA
chr11	62984647	62984652	0.01783	2	0.0004251	1	SLC22A6	SLC22A6,SLC22A8	HAVANA,HAVANA
chr15	40808140	40808197	0.03981	6	0.001401	1	ZFYVE19	DNAJC17,ZFYVE19	HAVANA,HAVANA
chr1	30084342	30084388	0.0105	2	0.0001951	0.9992	.	.	.
chr11	6281173	6281271	0.0008526	8	5.153e-06	0.08454	.	.	.
chr17	80119554	80119618	0.02131	2	0.0005519	1	GAA	GAA	HAVANA
chr1	203329042	203329073	0.04784	4	0.006744	1	.	.	.
chr17	7767826	7767937	0.001895	8	0.0002175	0.9628	DNAH2	DNAH2	HAVANA
chr4	147846612	147846635	0.03776	4	0.001293	1	ARHGAP10	ARHGAP10	HAVANA
chr6	30599851	30599907	0.004539	3	5.71e-05	0.8196	.	ABCF1,PPP1R10	HAVANA,HAVANA
chr7	36202655	36202750	4.41e-05	10	6.426e-08	0.001136	EEPD1	EEPD1	HAVANA
chr11	86761974	86761975	0.03517	1	0.001157	1	AP003059.2	AP003059.2	HAVANA
chr17	75318370	75318390	0.0291	2	0.201	1	GRB2	GRB2	HAVANA
chr3	71310683	71310757	0.04554	8	0.001724	1	FOXP1,AC097634.4	FOXP1,AC097634.4,FOXP1-AS1	HAVANA,HAVANA,HAVANA
chr7	157841062	157841177	0.01043	14	0.0006106	0.9999	PTPRN2	PTPRN2	HAVANA
chr3	49790842	49790896	0.03537	4	0.001168	1	CDHR4	IP6K1,CDHR4	HAVANA,HAVANA
chr10	129899405	129899434	0.03564	6	0.001671	1	EBF3	EBF3	HAVANA
chr9	135890646	135890727	0.03545	5	0.001173	1	CAMSAP1	CAMSAP1	HAVANA
chr1	107936831	107936877	0.01143	3	0.0002209	0.9997	VAV3	VAV3	HAVANA
chr6	43746490	43746565	0.01383	3	0.0002927	0.9986	.	.	.
chr11	77418921	77419033	0.005003	3	0.0001087	0.8043	PAK1	PAK1	HAVANA
chr1	2248495	2248622	0.00484	15	0.000133	0.8279	SKI	SKI	HAVANA
chr9	137786651	137786729	0.04785	10	0.003014	1	EHMT1,AL590627.1	EHMT1,AL590627.1	HAVANA,HAVANA
chr7	151699368	151699459	1.884e-06	10	7.032e-10	1.298e-05	PRKAG2	PRKAG2	HAVANA
chr5	168188253	168188301	0.03208	4	0.001641	1	TENM2	TENM2,AC011369.1	HAVANA,HAVANA
chr6	115612996	115613154	4.364e-05	4	2.125e-07	0.002257	.	.	.
chr15	69703683	69703723	0.002574	6	2.497e-05	0.6496	DRAIC	DRAIC	HAVANA
chr10	80535746	80535923	0.0005345	19	2.717e-05	0.2273	AC021028.1	TSPAN14,AC021028.1,SH2D4B	HAVANA,HAVANA,HAVANA
chr13	79477976	79478071	0.04285	3	0.001569	1	NDFIP2-AS1	NDFIP2-AS1,NDFIP2	HAVANA,HAVANA
chr15	66740981	66741111	0.004179	13	8.149e-05	0.6511	SMAD6,AC013564.1	SMAD6,AC013564.1	HAVANA,HAVANA
chr14	51367983	51367985	0.04437	2	0.001659	1	AL358332.1	LINC00640,AL358332.1	HAVANA,HAVANA
chr12	130105544	130105751	9.849e-05	14	5.252e-07	0.004253	.	.	.
chr14	35366252	35366338	0.04146	10	0.001491	1	.	AL133163.2	HAVANA
chr1	2505712	2505857	0.004768	16	9.077e-05	0.6506	.	PLCH2,PANK4	HAVANA,HAVANA
chr17	50781471	50781566	0.025	16	0.0009228	1	AC005921.4	AC005921.4	HAVANA
chr9	87234145	87234146	0.04303	1	0.06853	1	.	.	.
chr5	137649042	137649202	0.003074	6	7.028e-05	0.5219	KLHL3	KLHL3,MIR874	HAVANA,ENSEMBL
chr1	171248416	171248455	0.001411	3	1.058e-05	0.3659	BX284613.2	BX284613.2,FMO1	HAVANA,HAVANA
chr7	2512289	2512364	0.009065	10	0.0008561	1	.	LFNG	HAVANA
chr9	89369926	89369927	0.02844	1	0.0008394	1	SEMA4D	SEMA4D	HAVANA
chr6	16139017	16139018	0.02955	1	0.0008898	1	MYLIP	MYLIP,MIR4639	HAVANA,ENSEMBL
chr12	6213072	6213081	0.01244	3	0.0002497	1	CD9	CD9	HAVANA
chr10	13383645	13383715	0.04156	7	0.001496	1	.	.	.
chr15	91855881	91855966	0.006409	4	9.488e-05	0.8466	SLCO3A1	SLCO3A1	HAVANA
chr17	45262556	45262557	0.01689	1	0.4795	1	MAP3K14-AS1	MAP3K14-AS1,SPATA32,MAP3K14	HAVANA,HAVANA,HAVANA
chr1	154520472	154520554	0.02082	3	0.0005343	1	TDRD10	TDRD10	HAVANA
chr17	81863466	81863468	0.03624	2	0.001212	1	.	P4HB,AC145207.9,AC145207.2,ARHGDIA	HAVANA,HAVANA,HAVANA,HAVANA
chr16	1533874	1534051	0.005448	24	0.0001754	0.8108	IFT140,TMEM204	IFT140,TMEM204,AL031719.1	HAVANA,HAVANA,HAVANA
chr17	74276160	74276208	0.02565	2	0.001039	1	DNAI2	DNAI2	HAVANA
chr16	86878460	86878542	0.0457	7	0.001734	1	.	.	.
chr4	55079227	55079332	0.0003999	9	2.166e-06	0.03406	AC111194.2,KDR	AC111194.2,KDR	HAVANA,HAVANA
chr19	53538621	53538623	0.03252	2	0.3207	1	ZNF331	ZNF331	HAVANA
chr13	42780631	42780633	0.02391	2	0.02327	1	.	FAM216B	HAVANA
chr15	25678509	25678528	0.03419	4	0.001111	1	ATP10A	ATP10A	HAVANA
chr17	40415970	40416060	0.02721	7	0.0007852	1	TOP2A	TOP2A	HAVANA
chr15	67196701	67196801	0.0292	3	0.0008732	1	.	SMAD3,AAGAB	HAVANA,HAVANA
chr16	88473907	88474060	0.0006252	23	2.2e-05	0.2146	ZFPM1	ZFPM1,MIR5189	HAVANA,ENSEMBL
chr21	8447664	8447665	0.04699	1	0.05796	1	FP236383.1	FP236383.1	HAVANA
chr22	17210486	17210487	0.03437	1	0.001119	1	ADA2	ADA2,FAM32BP	HAVANA,HAVANA
chr10	26210759	26210880	0.001914	3	2.926e-05	0.3339	MYO3A	MYO3A	HAVANA
chr13	36879363	36879487	0.03585	24	0.001706	1	SMAD9	SMAD9	HAVANA
chr11	5227196	5227198	0.03521	2	0.00116	1	HBB	AC104389.6,RF00621,HBB	HAVANA,ENSEMBL,HAVANA
chr7	899566	899676	0.02589	9	0.001208	1	ADAP1,COX19	SUN1,GET4,ADAP1,COX19	HAVANA,HAVANA,HAVANA,HAVANA
chr3	36991832	36992173	0.0001757	15	1.354e-05	0.06451	EPM2AIP1	EPM2AIP1,MLH1	HAVANA,HAVANA
chr1	28148001	28148041	0.02555	4	0.0007164	1	PTAFR	PTAFR	HAVANA
chr7	22412649	22412651	0.03742	2	0.001275	1	.	.	.
chr15	88639427	88639517	0.04629	6	0.001851	1	ISG20	ISG20	HAVANA
chr12	53382400	53382402	0.04273	2	0.1748	1	SP1	SP1	HAVANA
chr3	11593063	11593067	0.04861	2	0.001908	1	VGLL4	VGLL4	HAVANA
chr2	177314212	177314213	0.04216	1	0.001532	1	NFE2L2,AC019080.1	NFE2L2,AC019080.1,AC019080.4,MIR6512,AC019080.5	HAVANA,HAVANA,HAVANA,ENSEMBL,HAVANA
chr12	108340000	108340045	0.0005538	8	2.678e-06	0.09512	.	CMKLR1	HAVANA
chr10	14487758	14487759	0.01107	1	0.003049	1	.	.	.
chr16	87541485	87541824	0.0001767	28	3.721e-06	0.01827	AC092720.1	AC092720.1	HAVANA
chr12	113232096	113232149	0.01653	6	0.0003808	1	TPCN1	TPCN1	HAVANA
chr7	80662445	80662564	0.04079	17	0.001857	1	CD36,AC073850.1	CD36,AC073850.1	HAVANA,HAVANA
chr16	88497527	88497986	6.282e-11	28	2.033e-12	7.439e-09	ZFPM1	ZFPM1	HAVANA
chr6	161186416	161186509	2.107e-06	8	8.193e-10	1.48e-05	AGPAT4	AGPAT4	HAVANA
chr5	1241693	1241695	0.0354	2	0.2916	1	SLC6A18	SLC6A18	HAVANA
chr20	13297320	13297371	0.0005818	3	2.854e-06	0.08972	ISM1	ISM1	HAVANA
chr22	38315149	38315264	0.003414	8	9.862e-05	0.7632	CSNK1E,TPTEP2-CSNK1E	CSNK1E,TPTEP2-CSNK1E	HAVANA,HAVANA
chr11	112016525	112016616	0.03309	3	0.001056	1	DIXDC1	DIXDC1,AP000907.2	HAVANA,HAVANA
chr11	119597871	119597872	0.02749	1	0.0007976	1	.	.	.
chr11	70244874	70244995	0.0004169	9	2.301e-06	0.03144	.	.	.
chr7	157875161	157875189	0.003569	4	0.0009142	1	PTPRN2	PTPRN2	HAVANA
chr3	24495746	24496069	0.0003319	20	6.639e-06	0.03394	THRB,THRB-AS1	THRB,THRB-AS1,AC012087.2	HAVANA,HAVANA,HAVANA
chr4	190203642	190203905	0.008648	44	0.0008198	0.9947	.	.	.
chr12	57231762	57231904	0.000859	14	2.209e-05	0.23	SHMT2	AC137834.2,SHMT2,NDUFA4L2	HAVANA,HAVANA,HAVANA
chr10	29740992	29741066	0.0009994	3	6.524e-06	0.1377	.	SVIL	HAVANA
chr11	10728528	10728628	0.001745	3	1.431e-05	0.2137	.	RF00019	ENSEMBL
chr15	89333630	89333749	0.01867	20	0.0009448	1	POLG	POLG,AC124068.2	HAVANA,HAVANA
chr5	178468000	178468071	0.005441	6	7.438e-05	0.8279	COL23A1	COL23A1	HAVANA
chr14	104586183	104586309	0.001772	13	0.0002626	0.9698	TMEM179,C14orf180	TMEM179,C14orf180,BX927359.1	HAVANA,HAVANA,HAVANA
chr10	3826033	3826363	1.206e-08	25	1.119e-10	5.695e-07	.	.	.
chr10	132417962	132418095	0.003729	12	9.439e-05	0.6964	.	PWWP2B,AL451069.2	HAVANA,HAVANA
chr19	1177520	1177663	0.0005305	12	1.489e-05	0.1605	STK11	SBNO2,STK11	HAVANA,HAVANA
chr4	173500849	173501326	2.42e-05	29	1.083e-05	0.03742	.	.	.
chr5	154542249	154542365	0.02116	4	0.002078	1	.	.	.
chr5	633797	633894	0.02726	9	0.0007866	1	CEP72	CEP72	HAVANA
chr6	2970391	2970532	0.000572	4	1.516e-05	0.1652	SERPINB6	SERPINB6	HAVANA
chr19	5114160	5114255	0.01422	10	0.0003047	0.9954	KDM4B	KDM4B	HAVANA
chr19	55677093	55677167	0.0001315	5	3.178e-07	0.007189	EPN1	U2AF2,AC008735.2,EPN1	HAVANA,HAVANA,HAVANA
chr2	120174926	120175021	0.008894	7	0.0001524	0.9325	EPB41L5,AC012363.1	EPB41L5,AC012363.1	HAVANA,HAVANA
chr1	159900536	159900538	0.006396	2	9.463e-05	1	AL590560.4	CFAP45,MIR4259,AL590560.4	HAVANA,ENSEMBL,HAVANA
chr4	4162590	4162644	0.01056	5	0.0001968	0.9978	.	.	.
chr16	73506066	73506082	0.02015	3	0.0005094	1	ZFHX3	ZFHX3,LINC01568	HAVANA,HAVANA
chr9	113398968	113399030	0.006739	3	0.0001021	0.9372	ALAD	ALAD	HAVANA
chr10	123357851	123357964	0.004218	13	0.0002496	0.9756	LINC02641	LINC02641	HAVANA
chr13	43023831	43023859	0.03118	4	0.0009647	1	DNAJC15	DNAJC15	HAVANA
chr15	77984006	77984088	0.03778	9	0.001294	1	ADAMTS7P3,TBC1D2B	ADAMTS7P3,TBC1D2B	HAVANA,HAVANA
chr2	143545915	143545954	0.0004675	5	2.069e-06	0.08527	ARHGAP15,AC079793.1	ARHGAP15,AC079793.1	HAVANA,HAVANA
chr1	192579153	192579200	0.007791	3	0.0001263	0.9891	AL390957.1,RGS1	AL390957.1,RGS1	HAVANA,HAVANA
chr4	25807182	25807183	0.01176	1	1.316e-05	1	SEL1L3	SEL1L3	HAVANA
chr1	245363744	245363970	0.000398	8	6.417e-06	0.04657	KIF26B	KIF26B	HAVANA
chr16	85985074	85985164	0.03165	10	0.001203	1	AC092723.4	AC092723.4,AC092723.1,AC092723.3	HAVANA,HAVANA,HAVANA
chr7	132145520	132145570	0.01653	6	0.0003803	1	PLXNA4	PLXNA4	HAVANA
chr6	38337737	38337828	0.03445	3	0.001123	1	BTBD9	BTBD9	HAVANA
chr11	35140342	35140355	0.01861	2	0.000453	1	CD44	AL356215.1,CD44	HAVANA,HAVANA
chr17	75522301	75522302	0.04727	1	0.5464	1	TSEN54	TSEN54,LLGL2	HAVANA,HAVANA
chr16	68406658	68406816	0.01573	9	0.0005743	0.9978	SMPD3	SMPD3	HAVANA
chr16	2048722	2048840	0.02066	7	0.0002896	0.9838	TSC2	NTHL1,TSC2	HAVANA,HAVANA
chr16	2667380	2667381	0.03865	1	0.02137	1	ERVK13-1	ERVK13-1	HAVANA
chr15	62426556	62426641	0.004789	2	6.175e-05	0.7049	TLN2	TLN2	HAVANA
chr11	2713817	2713949	0.007653	15	0.0002632	0.9649	KCNQ1	KCNQ1	HAVANA
chr5	146516321	146516381	0.01169	4	0.0002282	0.9983	.	TCERG1,GPR151	HAVANA,HAVANA
chr12	122961726	122961760	0.01027	2	0.0001885	0.9999	ABCB9	ABCB9	HAVANA
chr16	85360364	85360771	0.0002525	25	2.635e-06	0.01082	GSE1	GSE1	HAVANA
chr17	35944701	35944702	0.04009	1	0.001417	1	.	LYZL6	HAVANA
chr12	127983409	127983647	0.01049	47	0.0004947	0.9696	LINC00508	LINC00508	HAVANA
chr9	122217738	122217797	0.001352	6	9.981e-06	0.2474	LHX6	LHX6	HAVANA
chr7	143933845	143933847	0.01563	2	0.0003511	1	.	OR2F2	HAVANA
chr1	228627404	228627497	0.0251	12	0.001644	1	.	RNA5S7,RNA5S8,RNA5S9,RNA5S10	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr11	134994323	134994324	0.03742	1	0.001275	1	.	AP003062.3	HAVANA
chr1	11857439	11857495	0.001592	3	1.258e-05	0.3143	NPPB	NPPB	HAVANA
chr1	9018412	9018513	0.002026	11	1.758e-05	0.2536	SLC2A7	SLC2A7	HAVANA
chr1	55040824	55040841	0.04844	8	0.04401	1	PCSK9	PCSK9	HAVANA
chr15	83845040	83845138	0.00593	7	8.448e-05	0.765	ADAMTSL3	ADAMTSL3	HAVANA
chr11	68437844	68437932	0.001049	21	7.002e-06	0.1251	LRP5	LRP5	HAVANA
chr6	99307322	99307420	0.00231	4	2.137e-05	0.3067	FAXC	FAXC	HAVANA
chr8	11974753	11974838	0.03676	4	0.001239	1	.	DEFB136	HAVANA
chr3	46372220	46372221	0.02605	1	0.0007363	1	AC098613.1,CCR5	AC098613.1,CCR5	HAVANA,HAVANA
chr1	54951089	54951172	0.03793	11	0.005279	1	.	.	.
chr4	87395303	87395304	0.04043	1	0.5076	1	.	HSD17B11	HAVANA
chr10	96359912	96359966	0.03327	6	0.001064	1	.	OPALIN,TLL2	HAVANA,HAVANA
chr15	72902678	72902761	0.03772	2	0.001188	1	.	NPM1P42	HAVANA
chr3	155072283	155072293	0.02567	2	0.0007219	1	MME	MME	HAVANA
chr15	92905263	92905288	0.03562	6	0.009841	1	AC013394.1,CHD2	AC013394.1,CHD2,MIR3175	HAVANA,HAVANA,ENSEMBL
chr4	118265876	118265977	0.0217	25	0.0005678	0.9999	.	.	.
chr7	47517213	47517214	0.01991	1	0.0002681	1	TNS3	TNS3	HAVANA
chr12	38138290	38138291	0.03685	1	0.2728	1	.	.	.
chr21	30829959	30829967	0.004588	4	5.797e-05	1	.	KRTAP7-1	HAVANA
chr19	14408240	14408311	0.0454	2	0.001717	1	ADGRE5,AC008569.1	ADGRE5,AC008569.1,DDX39A	HAVANA,HAVANA,HAVANA
chr17	79947585	79947685	0.02454	12	7.021e-05	0.6926	TBC1D16	TBC1D16,AC100791.3	HAVANA,HAVANA
chr9	66269649	66269750	0.03468	5	0.001134	1	.	.	.
chr15	45134811	45134900	0.0495	7	0.001961	1	DUOX1	DUOXA1,DUOX1	HAVANA,HAVANA
chr12	11653036	11653132	0.04123	2	0.001479	1	ETV6	ETV6	HAVANA
chr20	63698719	63698786	0.0001529	8	3.941e-07	0.009832	ARFRP1	RTEL1,RTEL1-TNFRSF6B,TNFRSF6B,ARFRP1	HAVANA,HAVANA,HAVANA,HAVANA
chr8	73346386	73346450	0.001707	3	1.389e-05	0.3055	RDH10-AS1,AC111149.1	RDH10-AS1,AC111149.1	HAVANA,HAVANA
chr3	194985099	194985535	4.086e-09	49	1.666e-08	6.417e-05	.	.	.
chr12	64088733	64088894	0.000302	9	1.931e-06	0.01995	SRGAP1,AC020611.2	SRGAP1,AC020611.2	HAVANA,HAVANA
chr1	76106919	76106920	0.01098	1	0.000208	1	ST6GALNAC3	ST6GALNAC3	HAVANA
chr22	25742013	25742082	0.006955	7	0.0001071	0.9263	.	MYO18B	HAVANA
chr8	143891124	143891186	0.001192	4	8.392e-06	0.2034	AC109322.2	AC109322.2	HAVANA
chr11	124265019	124265020	0.0007503	1	4.267e-06	0.9992	OR8G5	OR8G5	HAVANA
chr5	1657231	1657291	0.004333	5	5.339e-05	0.7757	.	.	.
chr10	112814371	112814470	0.02376	11	0.0006463	1	VTI1A,AL158212.5	VTI1A,AL158212.5	HAVANA,HAVANA
