chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr16	283176	283259	0.006309	4	0.0004952	1	PDIA2	Z69667.1,ARHGDIG,PDIA2,AXIN1	HAVANA,HAVANA,HAVANA,HAVANA
chr16	54932648	54932656	0.01713	3	0.0009153	1	IRX5	CRNDE,IRX5,AC106738.1	HAVANA,HAVANA,HAVANA
chr15	58552230	58552303	0.006872	3	0.0009762	1	LIPC	LIPC	HAVANA
chr20	38428638	38428640	0.01478	2	0.006699	1	SNHG17	SNHG17,SNORA71B,SNORA71A,SNORA71C	HAVANA,HAVANA,ENSEMBL,ENSEMBL
chr18	78639392	78639455	0.04175	6	0.007257	1	.	.	.
chr10	60447109	60447110	0.02057	1	0.0002831	1	ANK3	ANK3	HAVANA
chr13	49628448	49628498	0.02594	2	0.1275	1	ARL11	ARL11	HAVANA
chr13	26698555	26698665	0.01512	14	0.0006833	1	AL159978.1	AL159978.1	HAVANA
chr13	26600762	26600802	0.03688	2	0.0006828	1	WASF3	WASF3	HAVANA
chr11	46597797	46597851	0.03604	5	0.0006595	1	.	AMBRA1	HAVANA
chr1	6330402	6330507	0.01847	11	0.001671	1	ACOT7	ACOT7	HAVANA
chr4	99947592	99947593	0.04895	1	0.003982	1	.	DNAJB14,H2AFZ,AC097460.1	HAVANA,HAVANA,HAVANA
chr4	153790468	153790547	0.04374	7	0.0008957	1	.	SFRP2	HAVANA
chr14	24197944	24197945	0.01558	1	0.0001866	1	AL136295.1	AL136295.17,TM9SF1,AL136295.1,AL136295.6,AL136295.7	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr11	16827377	16827379	0.004263	2	2.73e-05	1	PLEKHA7	PLEKHA7	HAVANA
chr17	43759146	43759148	0.03058	2	0.01211	1	.	SOST	HAVANA
chr5	135344424	135344450	0.01638	2	0.0002006	1	C5orf66,H2AFY	C5orf66,H2AFY	HAVANA,HAVANA
chr19	45336799	45336864	0.02702	3	0.0004266	1	KLC3	RPS16P9,KLC3	HAVANA,HAVANA
chr3	64501351	64501453	0.04302	10	0.0008704	1	.	.	.
chr15	76116008	76116009	0.04396	1	0.4623	1	TMEM266	TMEM266	HAVANA
chr12	22048889	22048890	0.03073	1	0.04186	1	CMAS	CMAS	HAVANA
chr12	12892990	12893000	0.04118	2	0.0008124	1	GPRC5A	GPRC5A	HAVANA
chr12	29562217	29562287	0.04362	6	0.0008923	1	TMTC1	TMTC1	HAVANA
chr2	20353318	20353365	0.04681	6	0.0009942	1	.	PUM2	HAVANA
chr1	91798275	91798303	0.02961	4	0.0007008	1	TGFBR3	TGFBR3	HAVANA
chr22	19951458	19951459	0.02605	1	0.008849	1	COMT	COMT	HAVANA
chr1	179588646	179588647	0.04693	1	0.03216	1	AL160286.1	AL160286.1,AL160286.2,TDRD5	HAVANA,HAVANA,HAVANA
chr6	12881251	12881252	0.04345	1	0.0116	1	PHACTR1	PHACTR1	HAVANA
chr3	190388198	190388199	0.01748	1	0.02311	1	CLDN16	CLDN16	HAVANA
chr14	51540428	51540478	0.0466	5	0.0009873	1	FRMD6-AS2,FRMD6	FRMD6-AS2,FRMD6	HAVANA,HAVANA
chr11	95150231	95150242	0.04086	3	0.3267	1	.	AP000787.2,AP000787.1	HAVANA,HAVANA
chr15	59329346	59329372	0.03754	4	0.0007026	1	MYO1E	MYO1E	HAVANA
chr10	126903955	126904045	0.04818	7	0.001038	1	.	DOCK1	HAVANA
chr12	11653036	11653132	0.03772	2	0.0007074	1	ETV6	ETV6	HAVANA
chr12	12465899	12465911	0.01351	4	0.03618	1	BORCS5	BORCS5	HAVANA
chr12	102567819	102567899	0.03559	2	0.0006469	1	.	.	.
chr7	576290	576309	0.03453	2	0.002884	1	PRKAR1B	PRKAR1B	HAVANA
chr12	123948249	123948251	0.02388	2	0.005829	1	CCDC92	CCDC92	HAVANA
chr22	42517873	42517922	0.02883	4	0.0004721	1	RRP7A	RRP7A	HAVANA
chr2	237739317	237739318	0.02346	1	0.005338	1	LRRFIP1	LRRFIP1	HAVANA
chr7	2063572	2063615	0.02027	4	0.01319	1	MAD1L1,AC069288.1	MAD1L1,AC069288.1	HAVANA,HAVANA
chr13	112820070	112820101	0.01267	6	0.01957	1	ATP11A	ATP11A	HAVANA
chr12	30818692	30818694	0.02891	2	0.0004741	1	AC010198.2	AC010198.2	HAVANA
chr5	61732908	61733029	0.02582	9	0.001013	1	C5orf64,C5orf64-AS1	C5orf64,C5orf64-AS1	HAVANA,HAVANA
chr17	75318341	75318445	0.01275	6	0.0006815	1	GRB2	GRB2	HAVANA
chr14	73568963	73568965	0.02303	2	0.0003329	1	AC005225.2,ACOT2	AC005225.2,ACOT2,NT5CP1	HAVANA,HAVANA,HAVANA
chr9	93825561	93825562	0.03148	1	0.0005378	1	AL442224.1	AL442224.1	HAVANA
chr15	83057712	83057803	0.04646	4	0.0009825	1	AC022558.2,AC024270.4,BTBD1,AC024270.2	AC022558.2,AC024270.4,BTBD1,AC024270.2	HAVANA,HAVANA,HAVANA,HAVANA
chr17	43832198	43832235	0.04692	6	0.0009967	1	MPP3	MPP3	HAVANA
chr16	8644535	8644541	0.04089	4	0.0229	1	METTL22	METTL22	HAVANA
chr2	62214873	62214874	0.04824	1	0.001039	1	B3GNT2	B3GNT2	HAVANA
chr5	135050523	135050665	0.02369	10	0.001466	1	C5orf66	C5orf66	HAVANA
chr22	19962350	19962352	0.0469	2	0.02162	1	COMT	COMT,MIR4761	HAVANA,ENSEMBL
chr19	13016876	13016917	0.03138	2	0.001031	1	NFIX	NFIX,AC138474.1	HAVANA,HAVANA
chr7	43735257	43735337	0.04973	3	0.00175	1	.	.	.
chr1	17307022	17307041	0.01807	2	0.0002317	1	.	PADI4	HAVANA
chr4	6953905	6953951	0.03803	6	0.05468	1	TBC1D14	TBC1D14	HAVANA
chr11	68446575	68446584	0.04063	2	0.0005946	1	LRP5	LRP5	HAVANA
chr7	2247837	2247839	0.04946	2	0.03447	1	NUDT1	NUDT1,SNX8	HAVANA,HAVANA
chr7	2874230	2874232	0.006972	2	5.62e-05	1	.	.	.
chr1	45647440	45647465	0.02356	4	0.0004454	1	GPBP1L1	GPBP1L1,RPS15AP10,AL604028.2	HAVANA,HAVANA,HAVANA
chr1	64101746	64101837	0.04111	3	0.0008106	1	ROR1,ROR1-AS1	ROR1,ROR1-AS1	HAVANA,HAVANA
chr6	37630456	37630489	0.02229	2	0.0003182	1	.	MDGA1	HAVANA
chr11	133953297	133953352	0.02251	3	0.0008171	1	IGSF9B	IGSF9B	HAVANA
chr6	143059829	143059831	0.03442	2	0.0006136	1	.	LINC01277,AIG1	HAVANA,HAVANA
chr22	20062827	20062859	0.04907	3	0.001066	1	TANGO2,AC006547.1	TANGO2,AC006547.1,AC006547.3	HAVANA,HAVANA,HAVANA
chr4	67910934	67910935	0.02579	1	0.0003968	1	UBA6-AS1,TMPRSS11A	UBA6-AS1,TMPRSS11A	HAVANA,HAVANA
chr3	55615420	55615421	0.03034	1	0.0005081	1	ERC2	ERC2,AC025572.1	HAVANA,HAVANA
chr4	24800757	24800767	0.02476	2	0.3195	1	SOD3	SOD3	HAVANA
chr21	46567758	46567759	0.01529	1	0.06293	1	DIP2A	DIP2A	HAVANA
chr17	41524043	41524045	0.01752	2	0.1261	1	KRT19	KRT15,KRT19	HAVANA,HAVANA
chr7	99624596	99624642	0.04679	6	0.003103	1	ZSCAN25	ZSCAN25	HAVANA
chr17	50534754	50534755	0.0106	1	0.09993	1	AC021491.2,EPN3	MYCBPAP,AC021491.2,EPN3	HAVANA,HAVANA,HAVANA
chr2	30992986	30993066	0.02623	13	0.0008383	1	GALNT14	GALNT14,AC009305.1	HAVANA,HAVANA
chr6	10316653	10316655	0.02044	2	0.001628	1	.	.	.
chr7	98323586	98323708	0.03175	6	0.002134	1	BAIAP2L1	BAIAP2L1,AC093799.1	HAVANA,HAVANA
chr5	45262454	45262455	0.03822	1	0.01203	1	HCN1	HCN1	HAVANA
chr2	64649826	64649874	0.01808	3	0.0007761	1	SERTAD2	SERTAD2,AC007365.1	HAVANA,HAVANA
chr8	143853513	143853626	0.02198	11	0.00143	1	.	EPPK1	HAVANA
chr6	167324275	167324304	0.03671	3	0.0006777	1	.	TTLL2	HAVANA
chr11	130077384	130077385	0.03665	1	0.06505	1	APLP2	APLP2	HAVANA
chr11	831228	831301	0.03508	6	0.01025	1	AP006621.1,CRACR2B	AP006621.1,CRACR2B,CD151	HAVANA,HAVANA,HAVANA
chr17	7478401	7478452	0.0181	6	0.01067	1	ZBTB4	ZBTB4,SLC35G6	HAVANA,HAVANA
chr15	99508141	99508234	0.01437	12	0.0006002	1	.	.	.
chr9	134828523	134828553	0.04093	2	0.000804	1	COL5A1	COL5A1	HAVANA
chr8	125569523	125569595	0.01222	3	0.0004248	1	.	.	.
chr3	58325425	58325432	0.0146	4	0.0001693	1	.	RPP14,AC098479.1	HAVANA,HAVANA
chr8	10733533	10733534	0.04493	1	0.0009326	1	PINX1,AC105001.1	SOX7,PINX1,AC105001.1	HAVANA,HAVANA,HAVANA
chr11	63770037	63770039	0.02731	2	0.1037	1	.	C11orf95	HAVANA
chr7	106736928	106737001	0.04799	2	0.00103	1	AC004917.1	AC004917.1	HAVANA
chr12	2640943	2640967	0.03212	2	0.0005531	1	CACNA1C	CACNA1C	HAVANA
chr10	95278826	95278865	0.0289	6	0.000474	1	PDLIM1	PDLIM1	HAVANA
chr10	83223545	83223606	0.04431	8	0.0008523	1	.	.	.
chr8	143867418	143867444	0.02684	2	0.03329	1	EPPK1	EPPK1	HAVANA
chr5	180988909	180988940	0.0255	3	0.0003903	1	BTNL3	BTNL3	HAVANA
chr12	57230747	57230756	0.0238	4	0.0003492	1	SHMT2	NXPH4,AC137834.2,SHMT2,NDUFA4L2	HAVANA,HAVANA,HAVANA,HAVANA
chr13	50133867	50133909	0.01913	8	0.07414	1	DLEU1	DLEU1	HAVANA
chr3	125061313	125061352	0.03915	2	0.0007486	1	.	RNA5SP137,AC117488.1	ENSEMBL,HAVANA
chr3	55484063	55484149	0.04354	5	0.0008892	1	WNT5A	WNT5A,WNT5A-AS1	HAVANA,HAVANA
chr15	57334246	57334299	0.0319	3	0.0005479	1	.	.	.
chr17	9959457	9959459	0.01845	2	1.84e-05	1	AC005747.1	AC005747.1	HAVANA
chr12	15982326	15982376	0.02407	4	0.0003559	1	DERA	DERA	HAVANA
chr10	80248272	80248350	0.0178	3	0.0005318	1	.	AL513174.1,EIF5AP4,AL359195.2	HAVANA,HAVANA,HAVANA
chr6	158311225	158311226	0.007536	1	6.31e-05	1	TULP4,AL360169.2	TULP4,AL360169.2	HAVANA,HAVANA
chr3	72642856	72642857	0.02343	1	0.0003417	1	.	.	.
chr11	70545053	70545055	0.0377	2	0.01723	1	SHANK2	SHANK2	HAVANA
chr12	64407795	64407845	0.02844	2	0.0004627	1	XPOT	XPOT	HAVANA
chr8	48557809	48557910	0.01527	5	0.001054	1	AC022915.2	AC026904.2,AC022915.2	HAVANA,HAVANA
chr5	126360219	126360220	0.04236	1	0.01749	1	AC116362.1,GRAMD2B	AC116362.1,GRAMD2B	HAVANA,HAVANA
chr5	141959040	141959057	0.03586	2	0.0006543	1	PCDH12,RNF14	PCDH12,RNF14	HAVANA,HAVANA
chr10	122487601	122487694	0.01455	12	0.001594	1	HTRA1	HTRA1	HAVANA
chr1	154969961	154969962	0.006553	1	5.86e-05	1	SHC1	SHC1,CKS1B	HAVANA,HAVANA
chr16	66133939	66133988	0.03426	3	0.0006093	1	.	.	.
chr1	41492353	41492355	0.04094	2	5.56e-05	1	.	.	.
chr1	35288492	35288519	0.01675	4	0.0002077	1	ZMYM4	ZMYM4,RN7SL503P	HAVANA,ENSEMBL
chr1	3293138	3293225	0.02671	3	0.001847	1	PRDM16	PRDM16	HAVANA
chr7	127585804	127585897	0.03448	15	0.0008709	1	GCC1	GCC1,ARF5	HAVANA,HAVANA
chr3	125357525	125357526	0.04199	1	0.06669	1	ZNF148	ZNF148	HAVANA
chr12	125016141	125016178	0.04234	11	0.01399	1	BRI3BP	BRI3BP	HAVANA
chr9	40991734	40991772	0.03089	4	0.0007764	1	.	FRG1HP	HAVANA
chr11	88175729	88175731	0.04838	2	0.2628	1	.	RAB38,MIR3166	HAVANA,ENSEMBL
chr7	2576027	2576145	0.007884	12	0.00153	1	IQCE	IQCE	HAVANA
chr6	166612984	166613086	0.04345	6	0.0008865	1	RPS6KA2	RPS6KA2	HAVANA
chr1	58623789	58623791	0.04962	2	0.04236	1	.	.	.
chr3	197459285	197459286	0.04129	1	0.1357	1	AC128709.3	AC128709.2,AC128709.1,AC128709.3	HAVANA,HAVANA,HAVANA
chr21	33383370	33383372	0.03392	2	0.0006006	1	.	.	.
chr2	138094186	138094233	0.03441	2	0.0006132	1	.	.	.
chr14	90551547	90551549	0.03852	2	0.04634	1	TTC7B	TTC7B	HAVANA
chr1	115185001	115185043	0.02857	4	0.0004661	1	.	.	.
chr7	26399336	26399379	0.03919	2	0.00075	1	AC004540.1	AC004540.1	HAVANA
chr13	112910793	112910835	0.019	6	0.01517	1	MCF2L	MCF2L	HAVANA
chr5	150801079	150801172	0.03271	4	0.0005892	1	.	SMIM3	HAVANA
chr17	40502917	40502918	0.04187	1	0.01897	1	.	TNS4	HAVANA
chr1	225880200	225880202	0.0312	2	0.000531	1	TMEM63A	TMEM63A	HAVANA
chr4	49275265	49275266	0.04234	1	0.07127	1	.	.	.
chr17	7408544	7408602	0.02691	16	0.0004393	1	NLGN2	TMEM256-PLSCR3,TMEM256,NLGN2	HAVANA,HAVANA,HAVANA
chr2	101113823	101113844	0.0138	3	0.0001547	1	TBC1D8	TBC1D8	HAVANA
chr7	100888553	100888561	0.04115	2	0.004065	1	SRRT	SRRT,UFSP1,ACHE	HAVANA,HAVANA,HAVANA
chr17	41810873	41810875	0.04749	2	0.1334	1	P3H4	P3H4,FKBP10	HAVANA,HAVANA
chr16	87458062	87458082	0.0003981	2	0.001708	1	ZCCHC14	ZCCHC14	HAVANA
chr3	64105175	64105176	0.01633	1	0.0001998	1	PRICKLE2,PRICKLE2-AS2	AC092040.1,PRICKLE2,PRICKLE2-AS1,PRICKLE2-AS2	HAVANA,HAVANA,HAVANA,HAVANA
chr17	20284144	20284150	0.03136	2	0.0005351	1	SPECC1,AC004702.1	SPECC1,AC004702.1	HAVANA,HAVANA
chr1	32753646	32753681	0.02407	3	0.0003562	1	KIAA1522	KIAA1522	HAVANA
chr7	112480888	112480890	0.03292	2	0.02708	1	IFRD1,LSMEM1	IFRD1,LSMEM1	HAVANA,HAVANA
chr3	123816851	123816870	0.03878	2	0.0007388	1	MYLK	MYLK,RF00392	HAVANA,ENSEMBL
chr3	11570456	11570457	0.04499	1	0.133	1	VGLL4	VGLL4	HAVANA
chr9	92378149	92378150	0.0258	1	0.000397	1	CENPP	CENPP	HAVANA
chr18	47262610	47262626	0.0136	2	0.03361	1	.	AC051635.1	HAVANA
chr2	96550298	96550299	0.04144	1	0.1494	1	ARID5A	ARID5A	HAVANA
chr12	57764868	57764869	0.04037	1	0.06373	1	CYP27B1	MARCH9,CYP27B1,METTL1	HAVANA,HAVANA,HAVANA
chr4	4104514	4104515	0.04882	1	0.001058	1	AC116562.4	AC116562.4	HAVANA
chr9	123364818	123364839	0.01297	6	0.0001401	1	CRB2	CRB2	HAVANA
chr17	82243318	82243413	0.003951	8	0.0007829	1	SLC16A3,CSNK1D	SLC16A3,CSNK1D,AC132872.3	HAVANA,HAVANA,HAVANA
chr10	125015663	125015664	0.04965	1	0.01082	1	CTBP2	CTBP2	HAVANA
chr17	81036628	81036701	0.03922	10	0.0006244	1	BAIAP2	BAIAP2-DT,BAIAP2	HAVANA,HAVANA
chr17	37132113	37132119	0.0256	2	0.0003929	1	ACACA	ACACA	HAVANA
chr2	118844636	118844637	0.04079	1	0.0007997	1	EN1	EN1	HAVANA
chr17	61314564	61314565	0.03875	1	0.0007374	1	BCAS3	BCAS3	HAVANA
chr3	37862624	37862627	0.0234	2	0.02603	1	CTDSPL	ITGA9-AS1,CTDSPL	HAVANA,HAVANA
chr7	95396460	95396613	0.0422	5	0.002397	1	.	PON3	HAVANA
chr2	174396114	174396116	0.0304	2	0.0005097	1	SCRN3	CIR1,SCRN3	HAVANA,HAVANA
chr8	141225405	141225412	0.04709	3	0.1728	1	SLC45A4,AC011676.5	SLC45A4,AC011676.5	HAVANA,HAVANA
chr22	43174412	43174482	0.03204	8	0.001497	1	TTLL12	TTLL12	HAVANA
chr1	90837471	90837473	0.03313	2	0.194	1	LINC02609,AC091614.2	LINC02609,AC091614.2	HAVANA,HAVANA
chr11	13924146	13924170	0.04074	4	0.0007986	1	LINC02683	LINC02683	HAVANA
chr1	1559183	1559272	0.01605	4	0.01171	1	SSU72	SSU72	HAVANA
chr2	38131083	38131085	0.03053	2	0.2099	1	CYP1B1-AS1	CYP1B1-AS1,AC009229.2	HAVANA,HAVANA
chr10	590493	590537	0.02527	6	0.007283	1	DIP2C	DIP2C	HAVANA
chr5	87164221	87164222	0.04405	1	0.0009049	1	LINC01949	LINC01949	HAVANA
chr10	98248075	98248165	0.04454	3	0.0009201	1	LOXL4	R3HCC1L,LOXL4,AL139241.1	HAVANA,HAVANA,HAVANA
chr3	71118633	71118668	0.02293	6	0.0008789	1	FOXP1,AC097634.4	FOXP1,AC097634.4	HAVANA,HAVANA
chr17	21612443	21612455	0.03674	3	0.07212	1	.	AC233702.1	HAVANA
chr17	18185931	18186003	0.03265	4	0.0005663	1	ALKBH5	AC087164.1,ALKBH5	HAVANA,HAVANA
chr3	61669307	61669371	0.04918	2	0.00107	1	PTPRG	PTPRG	HAVANA
chr2	215619833	215619834	0.01326	1	0.001146	1	AC012668.3,LINC00607	AC012668.3,LINC00607	HAVANA,HAVANA
chr13	73075742	73075844	0.02188	24	0.0006745	1	KLF5	KLF5	HAVANA
chr19	1435541	1435626	0.0494	16	0.001078	1	DAZAP1	DAZAP1,RPS15	HAVANA,HAVANA
chr1	41632122	41632188	0.02826	2	0.0004582	1	HIVEP3	HIVEP3,AC119676.1	HAVANA,HAVANA
chr3	92397488	92397489	0.04341	1	0.02513	1	.	.	.
chr14	69401113	69401133	0.04124	4	0.002356	1	SLC39A9	ERH,SLC39A9	HAVANA,HAVANA
chr8	22163909	22164046	0.004833	5	0.002568	1	SFTPC	SFTPC,BMP1	HAVANA,HAVANA
chr4	164188261	164188299	0.03141	5	0.00406	1	MARCH1	MARCH1,AC105250.1	HAVANA,HAVANA
chr1	10402441	10402442	0.01175	1	0.0001217	1	PGD	PGD	HAVANA
chr1	230251522	230251552	0.0367	3	0.0006774	1	GALNT2	GALNT2	HAVANA
chr9	98997468	98997480	0.01829	2	0.0002361	1	COL15A1	COL15A1	HAVANA
chr1	25872230	25872249	0.04952	4	0.001084	1	.	PAQR7	HAVANA
chr1	159900941	159900943	0.0264	2	0.0004115	1	AL590560.4	CFAP45,MIR4259,AL590560.4	HAVANA,ENSEMBL,HAVANA
chr10	76887389	76887393	0.03957	2	0.1757	1	KCNMA1	KCNMA1,KCNMA1-AS1	HAVANA,HAVANA
chr13	48492733	48492734	0.03776	1	0.05343	1	RB1,RCBTB2	RB1,RCBTB2	HAVANA,HAVANA
chr16	11584139	11584212	0.03437	6	0.008318	1	LITAF	LITAF	HAVANA
chr11	108552304	108552398	0.02795	3	0.0006951	1	EXPH5	EXPH5	HAVANA
chr1	15212383	15212490	0.01597	5	0.0008599	1	TMEM51	TMEM51	HAVANA
chr2	176139007	176139120	0.01771	8	0.0007473	1	HOXD3	HOXD-AS2,HOXD3	HAVANA,HAVANA
chr7	155287501	155287509	0.04544	3	0.00341	1	.	.	.
chr2	72115411	72115500	0.03518	5	0.0006339	1	.	.	.
chr8	123791699	123791772	0.03268	5	0.000567	1	FAM91A1	FAM91A1	HAVANA
chr8	19127770	19127837	0.03942	2	0.0007573	1	AC100849.1,AC100849.2	AC100849.1,AC100849.2	HAVANA,HAVANA
chr17	9054867	9054868	0.01693	1	0.0911	1	NTN1	NTN1	HAVANA
chr2	216436481	216436482	0.01204	1	0.0001259	1	SMARCAL1	SMARCAL1	HAVANA
chr15	94653169	94653234	0.03553	4	0.0006453	1	.	.	.
chr12	13003197	13003198	0.03617	1	0.0204	1	HTR7P1,AC023790.2	HEBP1,HTR7P1,AC023790.2	HAVANA,HAVANA,HAVANA
chr7	549412	549461	0.004204	3	0.02015	1	PRKAR1B	PRKAR1B	HAVANA
chr2	137670188	137670235	0.02836	5	0.000461	1	THSD7B	THSD7B	HAVANA
chr3	182914061	182914063	0.02733	2	0.0004338	1	ATP11B	ATP11B	HAVANA
chr5	123182252	123182313	0.02726	2	0.0004319	1	PRDM6	PRDM6	HAVANA
chr19	39032779	39032781	0.04542	2	0.1022	1	AC010605.1	AC010605.1,AC010605.2	HAVANA,HAVANA
chr17	76528910	76528912	0.008698	2	0.002337	1	CYGB,PRCD	CYGB,PRCD	HAVANA,HAVANA
chr2	12398055	12398123	0.009287	8	0.0005121	1	MIR3681HG	MIR3681HG	HAVANA
chr10	117537245	117537246	0.02721	1	0.9354	1	EMX2OS	EMX2OS	HAVANA
chr11	62575205	62575306	0.01232	7	0.001131	1	AP002990.1,TUT1	EEF1G,AP002990.1,TUT1	HAVANA,HAVANA,HAVANA
chr3	112647434	112647470	0.03989	3	0.0007737	1	CCDC80	CCDC80	HAVANA
chr1	200361480	200361481	0.01415	1	0.0001604	1	LINC00862,AC104461.1	LINC00862,AC104461.1	HAVANA,HAVANA
chr12	110591761	110591776	0.04493	4	0.0009327	1	.	.	.
chr11	65791608	65791647	0.0261	6	0.0004049	1	OVOL1	OVOL1,OVOL1-AS1,AP001266.1	HAVANA,HAVANA,HAVANA
chr2	133317521	133317523	0.04938	2	0.005848	1	NCKAP5	NCKAP5	HAVANA
chr9	107694436	107694437	0.006237	1	4.8e-05	1	.	.	.
chr1	181509045	181509046	0.0187	1	0.009298	1	CACNA1E	CACNA1E	HAVANA
chr16	89309244	89309245	0.03601	1	0.007739	1	ANKRD11	ANKRD11	HAVANA
chr21	46498739	46498740	0.03075	1	0.006233	1	DIP2A	DIP2A	HAVANA
chr8	142914374	142914375	0.04646	1	0.0009821	1	GML,CYP11B2	GML,CYP11B2	HAVANA,HAVANA
chr1	111503404	111503441	0.02569	6	0.0003949	1	TMIGD3,ADORA3	TMIGD3,ADORA3	HAVANA,HAVANA
chr1	3068117	3068118	0.01275	1	0.002057	1	PRDM16-DT	PRDM16-DT,PRDM16	HAVANA,HAVANA
chr8	42123906	42123967	0.02915	5	0.0004808	1	.	AC103724.2	HAVANA
chr8	101452099	101452179	0.04453	3	0.00092	1	AP001208.2	AP001208.2	HAVANA
chr15	40323026	40323048	0.04287	6	0.01667	1	.	INAFM2	HAVANA
chr13	44971839	44971872	0.01894	6	0.000249	1	NUFIP1	NUFIP1	HAVANA
chr3	47646431	47646492	0.03591	5	0.0006558	1	SMARCC1	SMARCC1	HAVANA
chr22	20430657	20430672	0.02926	3	0.0004046	1	SCARF2,AC007731.4	SCARF2,AC007731.4	HAVANA,HAVANA
chr14	36660997	36661043	0.02117	8	0.001667	1	PAX9	AL132857.1,AL079303.1,PAX9	HAVANA,HAVANA,HAVANA
chr1	43007405	43007505	0.03448	14	0.0008883	1	.	.	.
chr22	43740888	43740944	0.02759	6	0.02306	1	EFCAB6	EFCAB6	HAVANA
chr3	195721405	195721432	0.03855	3	0.0002655	1	MUC20-OT1,MUC20	MUC20-OT1,MUC20	HAVANA,HAVANA
chr8	8177365	8177437	0.04467	3	0.01944	1	AC105233.5,ENPP7P1,FAM85B	AC105233.5,ENPP7P1,FAM85B	HAVANA,HAVANA,HAVANA
chr14	68629016	68629039	0.02259	4	0.005679	1	RAD51B	RAD51B,AL121820.2	HAVANA,HAVANA
chr1	12591494	12591553	0.03753	7	0.003935	1	DHRS3	DHRS3	HAVANA
chr11	1764575	1764576	0.03807	1	0.04464	1	.	AC068580.4,CTSD,AC068580.3,AC068580.1	HAVANA,HAVANA,HAVANA,HAVANA
chr16	66570284	66570286	0.03693	2	0.0006839	1	CKLF-CMTM1,CMTM1	CKLF,CKLF-CMTM1,AC010542.5,CMTM1	HAVANA,HAVANA,HAVANA,HAVANA
chr8	107498055	107498116	0.04396	6	0.0009016	1	ANGPT1	ANGPT1,AC091010.1	HAVANA,HAVANA
chr10	125015075	125015110	0.0197	4	0.001367	1	CTBP2	CTBP2	HAVANA
chr1	35538949	35538960	0.03392	2	0.0006008	1	KIAA0319L	KIAA0319L	HAVANA
chr19	32870326	32870327	0.02085	1	0.09099	1	.	SLC7A9	HAVANA
chr17	74568635	74568636	0.02248	1	0.0003219	1	.	CD300H	HAVANA
chr10	35939964	35940061	0.03917	3	0.0008692	1	.	.	.
chr4	1175442	1175443	0.01849	1	0.0494	1	SPON2	SPON2	HAVANA
chr20	63266505	63266511	0.01794	2	9.2e-05	1	NKAIN4	NKAIN4,AL121827.2	HAVANA,HAVANA
chr17	7017354	7017441	0.0365	10	0.0006709	1	AC040977.2,RNASEK-C17orf49,C17orf49,MIR497HG	ALOX12-AS1,AC040977.2,RNASEK,RNASEK-C17orf49,C17orf49,MIR497HG,MIR195,MIR497	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,ENSEMBL,ENSEMBL
chr19	55704021	55704105	0.03476	9	0.0006236	1	EPN1	EPN1,AC010525.2,AC008749.1,NLRP9	HAVANA,HAVANA,HAVANA,HAVANA
chr7	99843936	99843964	0.03437	4	0.0006126	1	CYP3A43	CYP3A43	HAVANA
chr8	51829342	51829373	0.03447	4	0.0006148	1	PCMTD1	PCMTD1	HAVANA
chr22	38315166	38315264	0.03334	4	0.0007531	1	CSNK1E,TPTEP2-CSNK1E	CSNK1E,TPTEP2-CSNK1E	HAVANA,HAVANA
chr16	48081697	48081731	0.0398	4	0.0007702	1	ABCC12	ABCC12	HAVANA
chr1	153391013	153391106	0.03989	4	0.0007737	1	S100A8	S100A8	HAVANA
chr12	1532758	1532796	0.02154	2	0.0003029	1	WNT5B	WNT5B	HAVANA
chr2	60568397	60568408	0.04089	3	0.0008024	1	.	.	.
chr7	30149178	30149179	0.03686	1	0.01796	1	MTURN	MTURN	HAVANA
chr10	28281876	28281957	0.03	7	0.0007846	1	MPP7	MPP7	HAVANA
chr17	6079381	6079447	0.04977	5	0.001093	1	AC007846.2,WSCD1	AC007846.2,WSCD1	HAVANA,HAVANA
chr3	30894934	30894936	0.02721	2	0.001126	1	.	GADL1	HAVANA
chr15	80551112	80551113	0.01311	1	0.001082	1	ARNT2	ARNT2,AC108451.1	HAVANA,HAVANA
chr17	302373	302388	0.04743	2	0.02921	1	RPH3AL	RPH3AL	HAVANA
chr16	77763461	77763487	0.02234	2	0.0003191	1	.	.	.
chr16	10982915	10983009	0.04491	5	0.0009314	1	CLEC16A	CLEC16A	HAVANA
chr6	154478529	154478584	0.02098	4	0.005164	1	CNKSR3,AL357075.3	CNKSR3,AL357075.3	HAVANA,HAVANA
chr11	68437844	68437932	0.04962	21	0.001087	1	LRP5	LRP5	HAVANA
chr15	23180874	23180926	0.006777	3	0.0006723	1	ABCB10P1	ABCB10P1	HAVANA
chr8	1862131	1862232	0.03489	4	0.004677	1	AC019257.8,ARHGEF10	AC019257.8,ARHGEF10	HAVANA,HAVANA
chr1	66563242	66563248	0.0476	2	0.001018	1	SGIP1	SGIP1	HAVANA
chr17	7590295	7590296	0.02086	1	0.1173	1	MPDU1	MPDU1,SOX15,FXR2	HAVANA,HAVANA,HAVANA
chr11	47393802	47393891	0.0335	9	0.0005887	1	AC090559.1	AC090559.1	HAVANA
chr12	6549564	6549586	0.02471	3	0.001086	1	IFFO1	IFFO1,AC006064.1	HAVANA,HAVANA
