chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr19	12873755	12873894	0.003092	16	1.918e-05	0.2069	MAST1	HOOK2,MAST1,DNASE2	HAVANA,HAVANA,HAVANA
chr2	95530852	95530953	0.002215	6	3.958e-06	0.0637	AC009237.3	AC009237.14,AC009237.3	HAVANA,HAVANA
chr3	148990454	148990497	0.01369	4	5.851e-05	0.8983	.	UBQLN4P1,GYG1	HAVANA,HAVANA
chr21	45073295	45073563	0.0008769	22	5.221e-06	0.0322	SSR4P1	SSR4P1,ADARB1	HAVANA,HAVANA
chr11	46919062	46919129	0.003776	5	8.35e-06	0.1889	.	LRP4,AC021573.1	HAVANA,HAVANA
chr1	149240541	149240549	0.0351	3	0.01681	1	AC245297.3,AC245297.1	AC245297.3,AC245297.1	HAVANA,HAVANA
chr1	222615398	222615399	0.04056	1	0.001491	1	.	MIA3	HAVANA
chr19	5851577	5851647	0.01469	12	0.0001147	0.9363	AC024592.2	FUT3,AC024592.2	HAVANA,HAVANA
chr17	31739746	31739748	0.03116	2	0.09574	1	.	.	.
chr5	159764614	159764695	0.04385	9	0.0003587	0.9994	AC008691.1,LINC01847	AC008691.1,LINC01847	HAVANA,HAVANA
chr1	1128464	1128743	4.078e-05	15	4.858e-09	2.925e-05	.	.	.
chr2	235507090	235507200	0.01183	9	5.836e-05	0.5899	AGAP1,AGAP1-IT1	AGAP1,AGAP1-IT1	HAVANA,HAVANA
chr7	5231823	5231988	0.005197	19	3.732e-05	0.3161	WIPI2	WIPI2	HAVANA
chr2	96251820	96251831	0.02295	4	0.0001257	1	TMEM127	TMEM127	HAVANA
chr6	71294608	71294615	0.0186	2	9.178e-05	1	AL589935.1,OGFRL1	AL589935.1,OGFRL1,AL136164.2	HAVANA,HAVANA,HAVANA
chr10	85238830	85238893	0.04196	7	0.00428	1	.	.	.
chr2	201996258	201996274	0.04373	6	0.01871	1	.	.	.
chr3	97973585	97973646	0.04696	6	0.0004012	1	AC026100.1	RIOX2,AC026100.1	HAVANA,HAVANA
chr3	194985291	194985419	0.0007844	13	1.745e-05	0.2047	.	.	.
chr10	3107458	3107570	0.0001724	18	1.34e-07	0.002008	PFKP	PFKP	HAVANA
chr16	10749780	10749865	0.001501	5	2.281e-06	0.04407	NUBP1	NUBP1	HAVANA
chr2	152762211	152762309	0.02074	3	0.0001086	0.8445	.	ARL6IP6	HAVANA
chr12	109915175	109915251	0.02382	3	0.01534	1	TCHP	TCHP	HAVANA
chr12	132835721	132835815	0.001105	10	1.499e-06	0.02642	CHFR	CHFR,RNU6-327P	HAVANA,ENSEMBL
chr5	125197000	125197081	1.351e-05	10	3.169e-09	6.571e-05	LINC02240	LINC02240	HAVANA
chr8	102560527	102560621	0.004489	9	4.391e-05	0.5437	ODF1	ODF1	HAVANA
chr12	123632373	123632379	0.01376	4	5.894e-05	1	EIF2B1	EIF2B1,GTF2H3	HAVANA,HAVANA
chr17	83063546	83063616	0.03731	9	0.003108	1	.	.	.
chr12	49955713	49955782	0.008725	6	5.266e-05	0.7225	AQP2,AC025154.2,AC025154.1	AQP2,AC025154.2,AC025154.1	HAVANA,HAVANA,HAVANA
chr3	152152458	152152559	0.005748	17	1.566e-05	0.2293	.	AC108718.1	HAVANA
chr4	24807830	24807831	0.01785	1	0.1214	1	CCDC149	CCDC149	HAVANA
chr1	201720560	201720593	0.0257	6	0.0001507	0.9995	NAV1,IPO9-AS1	NAV1,IPO9-AS1,MIR5191,AL645504.1	HAVANA,HAVANA,ENSEMBL,HAVANA
chr10	92042822	92042878	0.002044	5	3.529e-06	0.1004	.	CPEB3	HAVANA
chr16	86819094	86819098	0.02955	4	0.01539	1	.	.	.
chr20	63698719	63698786	0.0006443	8	7.082e-07	0.0176	ARFRP1	RTEL1,RTEL1-TNFRSF6B,TNFRSF6B,ARFRP1	HAVANA,HAVANA,HAVANA,HAVANA
chr14	100145335	100145438	0.006078	5	1.702e-05	0.2424	DEGS2	EVL,DEGS2	HAVANA,HAVANA
chr22	24583586	24583998	0.005287	19	4.83e-07	0.001967	GGT1	SNRPD3,GGT1,LRRC75B	HAVANA,HAVANA,HAVANA
chr13	91155384	91155386	0.0105	2	3.927e-05	1	.	.	.
chr2	232378730	232378779	0.04696	2	0.01297	1	ALPP	ALPP,AC068134.1	HAVANA,HAVANA
chr16	29185222	29185451	0.0001173	39	2.952e-06	0.02142	AC009093.8,AC009093.10,AC009093.2	AC009093.8,AC009093.10,AC009093.2	HAVANA,HAVANA,HAVANA
chr9	134495999	134496126	0.009305	14	3.872e-05	0.4008	.	.	.
chr7	144407435	144407567	0.0004898	6	6.602e-07	0.008367	NOBOX	NOBOX	HAVANA
chr10	125093778	125093862	0.01087	14	4.9e-05	0.6246	CTBP2	CTBP2	HAVANA
chr8	77119628	77119630	0.001498	2	2.271e-06	0.8515	.	.	.
chr9	109901880	109901921	0.0104	3	3.847e-05	0.7932	PALM2,PALM2-AKAP2	PALM2,PALM2-AKAP2	HAVANA,HAVANA
chr5	171336926	171336949	0.0327	6	0.0155	1	.	.	.
chr11	2182564	2182586	0.03322	2	0.08796	1	.	.	.
chr7	80369442	80369480	0.02344	3	0.0001301	0.9968	AC004862.1	AC004862.1,CD36	HAVANA,HAVANA
chr15	93619773	93619835	0.008373	6	2.76e-05	0.5265	AC110023.1	AC110023.1	HAVANA
chr2	240155820	240155875	0.03553	3	0.0002533	0.9996	.	.	.
chr2	151974701	151974702	0.01289	1	0.1987	1	CACNB4	AC068547.1,CACNB4	HAVANA,HAVANA
chr21	46184548	46184765	0.008945	16	6.359e-05	0.3888	.	SPATC1L,AP001468.1,LSS	HAVANA,HAVANA,HAVANA
chr17	918227	918396	0.01142	9	0.0001197	0.6958	NXN	NXN	HAVANA
chr15	50024579	50024621	0.04339	8	0.0003532	1	ATP8B4	ATP8B4	HAVANA
chr12	50987324	50987375	0.004731	6	1.173e-05	0.3205	SLC11A2	SLC11A2	HAVANA
chr19	53603444	53603519	0.01358	3	0.005049	1	AC011487.2	AC011487.2	HAVANA
chr6	167795621	167795720	0.0003868	4	3.506e-07	0.005931	LINC01558,AL009178.2	LINC01558,AL009178.2,AL009178.3	HAVANA,HAVANA,HAVANA
chr6	17412822	17412853	0.02554	3	0.0001493	0.9997	CAP2	CAP2	HAVANA
chr11	66337471	66337699	3.957e-05	9	5.771e-08	0.0004251	AP001107.6,BRMS1	RIN1,AP001107.6,BRMS1	HAVANA,HAVANA,HAVANA
chr1	20705546	20705628	0.005851	10	1.61e-05	0.2809	KIF17	KIF17	HAVANA
chr9	136441669	136441719	0.01262	8	5.221e-05	0.8269	SEC16A	INPP5E,SEC16A	HAVANA,HAVANA
chr7	158317367	158317497	0.02703	7	0.0007235	0.9999	PTPRN2	PTPRN2	HAVANA
chr2	85258561	85258703	0.004062	4	1.116e-05	0.1236	TCF7L1	TCF7L1,AC093162.1	HAVANA,HAVANA
chr2	118845022	118845024	0.03327	2	0.1377	1	EN1	EN1	HAVANA
chr8	102125001	102125125	0.001184	6	1.278e-06	0.01717	.	NCALD,MIR5680	HAVANA,ENSEMBL
chr11	68374766	68374919	0.009705	8	4.938e-05	0.4185	LRP5	LRP5	HAVANA
chr10	97688724	97688805	0.028	2	0.0001735	0.9726	.	AVPI1	HAVANA
chr7	94418165	94418265	0.02016	6	0.0001041	0.8259	COL1A2	COL1A2	HAVANA
chr2	105746090	105746100	0.01032	6	3.798e-05	0.9983	NCK2	NCK2	HAVANA
chr8	130651053	130651148	0.02328	4	0.0003552	0.9981	AC090987.1	AC090987.1	HAVANA
chr2	240893445	240893575	0.006493	15	2.354e-05	0.2622	MAB21L4	MAB21L4	HAVANA
chr2	11347781	11347831	0.01596	4	7.366e-05	0.9158	ROCK2	ROCK2,PPIAP60	HAVANA,HAVANA
chr8	7706866	7706872	0.04193	2	0.002615	1	.	OR7E154P	HAVANA
chr2	218872670	218872763	0.0004949	6	4.901e-07	0.008813	WNT6	WNT6	HAVANA
chr11	67852221	67852233	0.005709	4	6.328e-06	0.5876	ENPP7P7	ENPP7P7	HAVANA
chr1	209788502	209788626	0.0002081	10	2.094e-07	0.002833	IRF6	C1orf74,IRF6	HAVANA,HAVANA
chr18	63124498	63124499	0.02655	1	0.03871	1	BCL2	BCL2	HAVANA
chr13	95641318	95641393	0.02437	8	2.364e-05	0.4111	DZIP1	DZIP1	HAVANA
chr7	130074084	130074085	0.01438	1	0.001811	1	KLHDC10	KLHDC10	HAVANA
chr17	41967795	41967870	0.003116	8	6.267e-06	0.131	CNP	TTC25,CNP	HAVANA,HAVANA
chr16	1708842	1708935	0.02617	5	0.0005438	0.9999	MAPK8IP3	MAPK8IP3,AL031710.2,AL031710.1	HAVANA,HAVANA,HAVANA
chr22	38754190	38754252	0.007605	8	2.369e-05	0.4737	SUN2	SUN2	HAVANA
chr15	67549065	67549084	0.03709	6	0.0002712	1	MAP2K5	MAP2K5	HAVANA
chr6	124535950	124536054	0.02171	11	0.0001296	0.8767	NKAIN2	NKAIN2	HAVANA
chr14	54392978	54392979	0.02738	1	0.007221	1	.	CDKN3	HAVANA
chr1	167467227	167467393	0.008244	7	3.176e-05	0.2749	CD247	CD247	HAVANA
chr10	665754	665810	0.02551	4	0.0009871	1	DIP2C,PRR26	DIP2C,PRR26	HAVANA,HAVANA
chr19	44904603	44904690	0.01893	8	0.0002999	0.9969	.	TOMM40,APOE,AC011481.3	HAVANA,HAVANA,HAVANA
chr16	53504749	53504844	0.001595	4	2.501e-06	0.04326	.	AKTIP	HAVANA
chr4	1202303	1202433	0.02764	11	0.0001965	0.9211	SPON2	SPON2	HAVANA
chr15	69703683	69703723	0.02012	6	0.0001037	0.9871	DRAIC	DRAIC	HAVANA
chr10	75234102	75234151	0.04202	10	0.002607	1	COMTD1	VDAC2,COMTD1	HAVANA,HAVANA
chr7	94409731	94409796	0.04298	10	0.0003475	0.9999	COL1A2	COL1A2	HAVANA
chr5	964037	964136	0.0003798	12	3.394e-07	0.005742	.	.	.
chr10	131622420	131622477	0.01097	8	4.172e-05	0.7076	.	.	.
chr10	48448857	48448879	0.03441	5	0.0002403	1	ARHGAP22	AC016397.2,ARHGAP22	HAVANA,HAVANA
chr16	88388419	88388545	0.009917	12	6.419e-05	0.5751	ZNF469	ZNF469	HAVANA
chr1	8875125	8875199	0.03041	7	0.0001984	0.9889	ENO1	ENO1,ENO1-AS1	HAVANA,HAVANA
chr11	68316978	68317006	0.04897	3	0.0004278	1	LRP5	LRP5	HAVANA
chr5	61246035	61246062	0.000213	4	1.524e-07	0.009436	LINC02057	LINC02057	HAVANA
chr17	78253137	78253146	0.02808	2	0.0001743	1	THA1P	AC087645.4,THA1P,AC087645.3	HAVANA,HAVANA,HAVANA
chr21	46035834	46035950	0.03099	2	0.0005979	0.9998	.	AP001476.1	HAVANA
chr12	114699931	114700212	0.01207	27	1.512e-05	0.08642	AC026765.2	AC026765.2	HAVANA
chr16	86087259	86087438	0.0001203	22	3.123e-07	0.002926	AC135012.1	AC135012.1	HAVANA
chr19	990216	990330	0.002311	10	2.582e-05	0.3164	WDR18	WDR18	HAVANA
chr16	56638058	56638129	0.006738	5	0.01481	1	.	MT1M,MT1JP,MT1A	HAVANA,HAVANA,HAVANA
chr17	80781571	80781644	0.007557	10	2.337e-05	0.4159	RPTOR	RPTOR	HAVANA
chr17	8397875	8397898	0.04571	2	8.958e-05	0.9986	.	RNF222	HAVANA
chr15	100545136	100545184	0.009036	2	3.126e-05	0.6651	.	CERS3,AC027020.2	HAVANA,HAVANA
chr1	1123179	1123299	0.002893	7	1.134e-05	0.1468	.	.	.
chr6	42226883	42226984	0.02424	4	0.0001369	0.8974	TRERF1	TRERF1	HAVANA
chr12	108633773	108633908	0.0101	6	5.489e-05	0.4949	SELPLG,AC007569.1	SELPLG,AC007569.1,MIR4496	HAVANA,HAVANA,ENSEMBL
chr2	128526775	128526870	0.003972	3	1.848e-05	0.2787	.	.	.
chr10	29522692	29522786	0.008983	12	0.0002021	0.973	SVIL	SVIL	HAVANA
chr12	29389800	29389821	0.03009	3	0.5106	1	OVCH1-AS1	OVCH1-AS1	HAVANA
chr15	94265337	94265377	0.02854	2	0.0001788	0.9995	MCTP2	MCTP2	HAVANA
chr7	94259071	94259103	0.04345	3	0.0003542	1	.	.	.
chr2	101501026	101501041	0.01762	4	0.01621	1	.	.	.
chr13	111320702	111320865	0.005221	12	9.397e-05	0.6203	TEX29	TEX29	HAVANA
chr1	58623749	58623828	0.004213	16	1.296e-05	0.2409	.	.	.
chr11	74639877	74639890	0.03394	4	0.0002346	1	POLD3	POLD3	HAVANA
chr19	49552867	49552868	0.04601	1	0.1614	1	.	NOSIP	HAVANA
chr5	10306770	10306922	0.001663	5	3.716e-06	0.04024	CMBL	CMBL	HAVANA
chr9	113411964	113412009	0.04761	3	0.008256	1	C9orf43	POLE3,C9orf43	HAVANA,HAVANA
chr15	69034673	69034692	0.009377	4	3.306e-05	0.9462	NOX5	NOX5,AC027088.3	HAVANA,HAVANA
chr17	82201738	82201747	0.02246	2	0.002162	1	CCDC57	CCDC57	HAVANA
chr16	49621463	49621541	0.04264	6	0.0003432	0.9994	ZNF423	ZNF423	HAVANA
chr1	200361480	200361481	0.04722	1	0.0004057	1	LINC00862,AC104461.1	LINC00862,AC104461.1	HAVANA,HAVANA
chr16	57884668	57884680	0.03194	2	0.0001585	1	CNGB1	CNGB1	HAVANA
chr4	8976653	8976742	0.01941	6	9.792e-05	0.8425	.	AC073648.3	HAVANA
chr2	9433297	9433298	0.02743	1	0.1515	1	CPSF3	CPSF3	HAVANA
chr13	98172073	98172102	0.03544	2	0.0002518	1	FARP1	FARP1,RNF113B	HAVANA,HAVANA
chr7	151367316	151367475	0.003324	4	8.389e-06	0.08481	NUB1	NUB1	HAVANA
chr6	28403255	28403303	0.0001104	4	6.317e-08	0.002208	.	ZSCAN12	HAVANA
chr21	42108551	42108646	0.00173	13	2.831e-06	0.04882	UMODL1	UMODL1,UMODL1-AS1	HAVANA,HAVANA
chr4	23921574	23921733	0.005532	4	1.751e-05	0.1689	.	.	.
chr20	58834254	58834271	0.04966	4	0.0004376	1	GNAS-AS1,AL132655.1	GNAS-AS1,AL132655.1	HAVANA,HAVANA
chr7	101613290	101613369	0.0001341	4	8.591e-08	0.001825	MYL10	MYL10	HAVANA
chr11	70545550	70545613	0.03966	7	0.0003021	0.9997	SHANK2	SHANK2	HAVANA
chr1	85447667	85447669	0.02955	2	0.0001885	1	AL078459.1,DDAH1	AL078459.1,DDAH1	HAVANA,HAVANA
chr2	102000062	102000117	0.02703	5	0.009232	1	IL1R2	IL1R2	HAVANA
chr16	89518369	89518619	0.0005394	26	5.609e-06	0.03698	SPG7	SPG7	HAVANA
