methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	zeros	non.zeros	ones	non.ones	outliers	diff.miss	ME	Chr	pos	genes	genes_flanking	genes_type	total.NAs	methyl.fdr
chr19.40283951	0.000339363248486153	0.110046395092521	0.49223969434741	0.507746326536029	0.157042795758112	0.000549206038139023	0.000512656211250458	2.23966844175281	-0.361850906540988	-0.151127064925506	-0.0154460634053291	0.0266463616650179	-0.691544662732707	3.57599342534474	6	0	77	0	77	0	0.514090322388642	.	chr19	40283951	AKT2	AKT2,MIR641	HAVANA,ENSEMBL	6	0.999977865727334
chr19.1958361	0.000295218791280298	0.370247919047047	0.902257067270752	0.704029826668772	0.134149987602599	0.00813551448171407	0.000272765794180819	3.94509878765223	-0.198533431532191	-0.0268808785330384	-0.00870653807032028	0.0285055470517955	-0.514178374635292	3.74627577304094	1	0	81	12	69	1	0.206288568909783	.	chr19	1958361	CSNK1G2	CSNK1G2,CSNK1G2-AS1	HAVANA,HAVANA	2	0.999977865727334
chr19.646502	0.000594492223305594	0.705479164039066	0.992413496865039	0.570870400597647	0.0363754936828203	0.00340504642034139	0.00248704745154054	-4.8365016427635	-0.0846772779565473	0.00209346537401726	-0.0131643992927586	0.0404782051547765	-0.575516367957675	3.08880159260333	1	0	82	9	73	0	0.65060240963856	.	chr19	646502	.	FGF22,AC004156.1	HAVANA,HAVANA	1	0.999977865727334
chr19.2308356	0.000268989468064299	0.384089678379743	0.746932154770217	0.943306049385455	0.132940287662754	0.026352853208471	0.000764174962364535	-15.4830168665174	-0.189350832672831	0.0722915968549431	-0.00164286562707042	0.0282654665877888	-0.428537172341178	3.9605134856798	5	56	21	0	77	1	0.683988811063932	.	chr19	2308356	AC005258.1	AC005258.1	HAVANA	6	0.999977865727334
chr19.2214014	0.000148117839516908	0.504511717300076	0.559007641478675	0.427993136842433	0.0779529329219217	0.00159631123936702	0.000116055732961212	-2.20601384230039	-0.144634416605594	0.129949059485535	-0.0179229058579014	0.033161075327334	-0.611101444820245	3.91604306257503	1	0	82	0	82	0	0.999999999999994	.	chr19	2214014	DOT1L,AC004490.1	DOT1L,AC004490.1	HAVANA,HAVANA	1	0.999977865727334
chr19.55676444	0.000612586971290058	0.449649108413565	0.643797127129969	0.800030550082963	0.106555489252402	0.00195458597286658	1.52760378119087e-05	2.31218008424721	-0.162576441275226	-0.104017851543449	-0.00571665240188126	0.031016585416719	-0.60101479632353	4.61339964697435	4	0	79	0	79	0	0.210299735527475	.	chr19	55676444	EPN1	U2AF2,AC008735.2,AC008735.1,EPN1	HAVANA,HAVANA,HAVANA,HAVANA	4	0.999977865727334
chr19.2213957	0.000616712898098957	0.370856749754651	0.9297456480286	0.698398380904021	0.172621282038424	0.0040601417924601	0.000136900433773234	-1.54435188795977	-0.191789163617059	-0.0196832974442059	-0.00875336401877792	0.0256171385310842	-0.54985769658159	4.00450333481126	6	0	77	2	75	0	0.310454848104976	.	chr19	2213957	DOT1L,AC004490.1	DOT1L,AC004490.1	HAVANA,HAVANA	6	0.999977865727334
chr19.4045138	0.000212365715529553	0.133939769681287	0.985727874936995	0.746698104229383	0.217741151922874	0.0281849948037417	0.0165050523003372	3.98481940553893	-0.328813044015947	0.00396164592128018	0.00731016973019743	0.0230594611475391	-0.419061120492419	2.58974479473444	10	0	72	14	58	1	0.848935715071357	.	chr19	4045138	ZBTB7A	ZBTB7A	HAVANA	11	0.999977865727334
chr19.11199514	0.000504266534170564	0.178076754460149	0.406870360197648	0.196363378160617	0.0810752134738915	0.000401694338552433	0.000129160217154369	5.47607721499936	-0.305889210990208	-0.197995482897513	-0.0306544488869734	0.0339065189031628	-0.742545763920972	4.03693518441947	7	0	76	23	53	0	0.150551686101097	.	chr19	11199514	DOCK6	KANK2,DOCK6,AC011472.1	HAVANA,HAVANA,HAVANA	7	0.999977865727334
chr19.2213966	0.000260893178734442	0.472339953894346	0.93441390946734	0.518783534226112	0.135467637007392	0.0027595384765308	6.46127256985486e-05	-1.80544232357555	-0.157507780175111	-0.0185638062788665	-0.0148461533749698	0.0286568446242703	-0.585815866975368	4.23197728868358	3	0	80	2	78	0	0.531295915368786	.	chr19	2213966	DOT1L,AC004490.1	DOT1L,AC004490.1	HAVANA,HAVANA	3	0.999977865727334
chr19.2213961	0.000471178132409666	0.401449846026362	0.822983085483122	0.554656116747031	0.0881614072308119	0.00636100292721849	0.000203860677727604	-1.56127134414207	-0.180181909369014	0.0495283108440266	-0.0133624487968903	0.0319167258487653	-0.519228540184165	3.8768023775908	5	0	78	4	74	0	0.520158125555629	.	chr19	2213961	DOT1L,AC004490.1	DOT1L,AC004490.1	HAVANA,HAVANA	5	0.999977865727334
chr19.14562285	0.000242167958502653	0.652857075558986	0.729641702757742	0.502436048708413	0.0789284661100093	0.0474518399979424	0.0147223494634476	3.26499609218335	-0.1003163923733	-0.0762336385722075	0.0157994052681945	0.0332337106504064	-0.39512516894286	2.89421483228419	9	0	74	4	70	0	0.904889362799062	.	chr19	14562285	TECR	TECR,NDUFB7	HAVANA,HAVANA	9	0.999977865727334
chr19.10140811	2.02829467459087e-05	0.849362252683684	0.696199376163883	0.782800157181888	0.373035073674808	0.0152081989555017	0.0310381909393071	5.96078670901929	-0.0391646958543339	-0.0842548166008732	0.00590197147944612	0.0162196638208183	-0.455422243836096	2.4554833990472	11	0	72	20	52	0	0.518724681990118	.	chr19	10140811	DNMT1	DNMT1	HAVANA	11	0.999977865727334
chr19.15469621	0.000400594977503724	0.24436703916737	0.454960539659466	0.123556136612386	0.783219666476806	0.00126828665345317	0.0639015190626911	-6.75770636152173	-0.262372954782518	-0.173120059625973	0.0376755004031341	-0.00534509391521138	-0.63583113754974	2.04025604964678	13	29	37	0	66	4	0.704054111949074	.	chr19	15469621	PGLYRP2	PGLYRP2	HAVANA	17	0.999977865727334
chr19.55850858	0.00022223237868679	0.26216624401202	0.482690238388008	0.810088175778054	0.393320561224353	0.0103476923268165	0.0020535646893276	8.49581888773984	-0.246442713742902	-0.154701748951802	-0.00547814880526765	0.0164880272012814	-0.498871039767925	3.37147404621944	1	0	82	32	50	0	0.999999999999994	.	chr19	55850858	NLRP4	NLRP4	HAVANA	1	0.999977865727334
chr19.39171713	0.000378840521833446	0.424693717486641	0.689447325586151	0.529774092685481	0.0904013639128929	0.0017750358539268	0.000362994921072612	2.35710908214893	-0.172802015844141	-0.0872172672454428	-0.0143076633493472	0.0320064365441217	-0.604833655452923	3.60876033201694	0	0	83	1	82	0	1	.	chr19	39171713	PAK4	PAK4	HAVANA	0	0.999977865727334
chr20.36543545	0.000484009641039234	0.13231638014879	0.66502047840382	0.705139600765366	0.483600555554862	0.0183954543283537	0.103357901693246	5.86308634724942	-0.390434279835478	-0.101848577528565	0.00943457715907167	0.0143425061684517	-0.501204482096359	1.83362677697647	15	0	66	30	36	2	0.267407129068985	.	chr20	36543545	DLGAP4-AS1,MYL9	DLGAP4-AS1,MYL9	HAVANA,HAVANA	17	0.999977865727334
chr20.19935073	0.000243872375106593	0.245235529811585	0.779026142253293	0.96425910612692	0.119821974921282	0.000437411324916894	0.00112192544056726	-2.6120208986921	-0.253146354155164	-0.0616626957239615	-0.00103038147615497	0.0293359765248787	-0.69227038485098	3.58653494369261	3	2	78	0	80	0	0.999999999999993	.	chr20	19935073	RIN2	RIN2	HAVANA	3	0.999977865727334
chr20.57259868	2.11603160810393e-05	0.284834774010695	0.0644153858043329	0.369472903647888	0.127976439416674	0.000596024063332829	3.43919248104429e-06	4.97680775694751	-0.223317316374205	-0.410186190200087	-0.0196487985922081	0.02737698149794	-0.657852925819933	4.63649678818246	8	0	75	6	69	0	0.205256754270604	.	chr20	57259868	BMP7	BMP7	HAVANA	8	0.999977865727334
chr20.63454092	0.000173113714660686	0.917577828839885	0.979147475036956	0.788224816904624	0.0589227075063202	0.00240064975796132	6.15566522917379e-05	-14.7930185925827	-0.0231036036235048	-0.00581089125147965	-0.00624570561844832	0.0360651826944071	-0.596917212269967	4.14382837778007	0	49	32	0	81	2	0.32559506317954	.	chr20	63454092	KCNQ2	KCNQ2,AL353658.1	HAVANA,HAVANA	2	0.999977865727334
chr20.52493472	0.000270487237542335	0.166467041116408	0.990768871192069	0.255030808844503	0.34273480525083	0.0211009968615244	0.00197396614138397	-2.03132802823917	-0.322687566317903	0.00266332917578828	-0.0265573309409371	0.0191459407925611	-0.468014962706324	3.43088676587474	7	0	76	2	74	0	0.891573873590823	.	chr20	52493472	LINC01524,AL049765.1	LINC01524,AL049765.1	HAVANA,HAVANA	7	0.999977865727334
chr20.63454901	0.000265901162438864	0.633668755412273	0.476621845314872	0.792115738302764	0.0942505879750896	0.00209578019728891	0.0189229130982757	-1.9256939131833	0.108106471675226	0.16139078224443	0.00598963115607993	0.0322684420497676	-0.622388343805562	2.75967466602518	10	0	73	1	72	0	1	.	chr20	63454901	KCNQ2	KCNQ2	HAVANA	10	0.999977865727334
chr20.62770435	0.000100601444927199	0.771178873665769	0.640080741371572	0.777174038256912	0.294794323291427	0.00212073845524869	0.00343324817094087	4.77670257129356	-0.0634200027731163	-0.103877491044127	0.00627401111894532	0.0196389402293378	-0.600290150740762	3.11237908972287	4	0	76	15	61	3	0.0644839877627726	.	chr20	62770435	.	LINC00659	HAVANA	7	0.999977865727334
chr20.20452472	0.000538670564058645	0.857894592971066	0.956662614118928	0.952360176700839	0.215559254930314	0.00255635190324488	2.49028422363593e-05	-7.45898086471609	-0.0417353750710401	-0.0127073806939572	-0.00145777323456664	0.0245454239689405	-0.607232760786844	4.50577589980728	0	24	49	0	73	10	0.0694165970794187	.	chr20	20452472	RALGAPA2	RALGAPA2	HAVANA	10	0.999977865727334
chr20.52493517	0.000652313700235558	0.238934682243985	0.803901189281734	0.40194203664147	0.241907691335349	0.0102521251547558	0.0195322219527497	-1.65719764784207	-0.268832340674232	-0.0565682920742245	-0.019743327018899	0.0236329316119289	-0.516527492758761	2.81526024513139	8	0	75	0	75	0	0.809778725597997	.	chr20	52493517	LINC01524,AL049765.1	LINC01524,AL049765.1	HAVANA,HAVANA	8	0.999977865727334
chr20.49982098	0.000521966035804155	0.326692505389447	0.268207078478852	0.796405240919974	0.147007874831801	0.000939093569948539	0.0158360138343463	-6.9827791929223	-0.220943584947336	-0.256594607629839	-0.00594393041142919	0.0278794290268865	-0.664930675148778	2.99052162591253	7	26	49	0	75	1	0.721713320782256	.	chr20	49982098	.	SNAI1	HAVANA	8	0.999977865727334
chr20.63454086	0.000281888954445346	0.785363899366637	0.684723069277803	0.813750117541066	0.0434138831681296	0.00561504311464112	4.6231963346635e-05	-15.2460436215401	-0.0595939972319608	-0.0899035892469498	-0.00540008858174537	0.0383843043693987	-0.539957872320693	4.23868541456713	0	51	31	0	82	1	0.65060240963856	.	chr20	63454086	KCNQ2	KCNQ2,AL353658.1	HAVANA,HAVANA	1	0.999977865727334
chr20.3071505	0.00055581215861605	0.60247996016639	0.68852062734485	0.511196939307373	0.192629889746316	0.00177968875250156	1.86756097535933e-05	2.92532379874867	-0.116918980844913	0.0932370007522172	-0.0155883679025469	0.0253570154211518	-0.627558471103363	4.79732915298422	5	0	78	6	72	0	0.520158125555629	.	chr20	3071505	.	OXT	HAVANA	5	0.999977865727334
chr20.13996300	0.000508771162954057	0.394207452488574	0.910398491637497	0.992604449303798	0.220347083230171	0.00849823669102949	2.4024257734646e-05	-24.8717383383291	-0.190395677596424	0.0259001313844789	0.000211037521205881	0.0240133457301402	-0.519545476383103	4.48067097665095	3	59	17	0	76	4	0.0644839877627726	.	chr20	13996300	SEL1L2,MACROD2	SEL1L2,MACROD2	HAVANA,HAVANA	7	0.999977865727334
chr20.51391241	0.00027524265532495	0.44328884408692	0.153687512651459	0.845303122813883	0.119099637986558	0.0325992469503396	0.000623163526978092	8.23395909973048	-0.164661961920554	-0.326781461084227	-0.00433262825626612	0.029076402823528	-0.419779093912005	3.39384899302483	3	0	78	28	50	2	0.274048029103129	.	chr20	51391241	NFATC2	NFATC2	HAVANA	5	0.999977865727334
chr21.45746074	0.000187522742301907	0.234534054712346	0.15041728756652	0.25157285553982	0.874569928857323	0.0317638743978627	0.0920577402784789	8.97959557567702	-0.261035775027952	-0.331203846129671	0.0276784606367353	0.00312975274574633	-0.420766739500918	2.0673232886291	17	0	66	41	25	0	0.551817871698228	.	chr21	45746074	PCBP3	PCBP3	HAVANA	17	0.999977865727334
chr21.44903968	0.000117241126903711	0.610654120088267	0.982209679017116	0.421735602082952	0.0515454758147358	0.00636954442134127	0.000102416292653791	3.16181619860999	-0.108280840322671	-0.0048890870084022	-0.0179608225574773	0.0362010857863248	-0.518142374962285	3.97001935795535	2	0	81	3	78	0	0.206288568909783	.	chr21	44903968	ITGB2	ITGB2	HAVANA	2	0.999977865727334
chr21.46494702	0.000246455729439581	0.0312844212022813	0.13001807602712	0.667546001272701	0.189849917756657	0.00267809969133358	0.000225717547795891	9.6292191288217	-0.489557816459123	-0.335694177990823	-0.00947244472187821	0.0241281580632113	-0.56228658613518	3.62469842717259	1	0	82	43	39	0	0.65060240963856	.	chr21	46494702	DIP2A	DIP2A	HAVANA	1	0.999977865727334
chr21.25638794	0.000339770204742277	0.506603740815795	0.59233482759978	0.704863974740716	0.16961054018851	0.00976653959232271	0.000428977606330452	2.49026110273863	-0.141739964003124	-0.116860205286492	-0.00852335173741248	0.0253413128101761	-0.490806436763596	3.52373001581652	5	6	72	0	78	0	0.362395243214288	.	chr21	25638794	.	JAM2,RNGTTP1	HAVANA,HAVANA	5	0.999977865727334
chr21.31563233	0.000510432598294502	0.522582729928571	0.722344246326073	0.941955125085082	0.180034244349247	0.00810279875889239	0.0470767430840708	-7.35239948914467	-0.153175598664085	-0.0871124748348047	-0.00172685209984698	0.0270437142305186	-0.572582635960829	2.56847353410966	12	0	70	46	24	1	0.697587741344733	.	chr21	31563233	.	TIAM1,AP000251.1	HAVANA,HAVANA	13	0.999977865727334
chr21.36384818	0.000198975057538731	0.400653673241468	0.853309278963188	0.367361946810313	0.0561994024068053	0.00117890909105731	0.000346747233135379	-3.2636219358554	-0.178763215511004	0.0407360545220599	-0.0202290581049111	0.0355183940594751	-0.631366321478667	3.56058909234096	1	0	82	2	80	0	0.65060240963856	.	chr21	36384818	MORC3	MORC3,CHAF1B,ATP5MFP1	HAVANA,HAVANA,HAVANA	1	0.999977865727334
chr21.33868658	0.000384727262313981	0.337726903114087	0.817011057248239	0.242721617165675	0.0403283948619073	0.0011283379536435	0.000387506704867874	-7.0777123129438	-0.218395226703483	-0.0526607262594133	-0.0275980493491058	0.040041826563537	-0.670998280110173	4.0516188204322	3	0	79	43	36	1	0.31767558037026	.	chr21	33868658	AP000311.1,ITSN1	AP000311.1,ITSN1	HAVANA,HAVANA	4	0.999977865727334
chr21.38255961	0.000273135289679266	0.310868598859085	0.801826653529286	0.52316559378086	0.383546605915466	0.00324405797903698	0.0002409678124671	-7.80676910949268	-0.222119060181646	-0.055617883661277	-0.014738426802262	0.016896355360934	-0.575253399322446	3.75065978942776	1	0	81	30	51	1	0.999999999999975	.	chr21	38255961	KCNJ15	KCNJ15	HAVANA	2	0.999977865727334
chr21.41821323	0.000221585351913768	0.658879147398898	0.774003507853651	0.571554960162102	0.258643196653382	0.00875431392487775	0.0750975152091745	2.99773746758676	-0.101482486462198	0.064422715589139	0.0130916592384742	0.0218951736613022	-0.531033582174424	2.33452877143418	15	0	68	2	66	0	0.93638278705122	.	chr21	41821323	PRDM15	PRDM15	HAVANA	15	0.999977865727334
chr22.38985447	0.000293765381933651	0.785315565572335	0.401234930552408	0.226440358701247	0.0370469577187694	0.00317000756344851	0.000187359156775908	-2.33471463694956	-0.0640611564573161	-0.207703631911101	-0.0301461673051888	0.0421344542608399	-0.647640925436348	4.05856361691638	17	4	62	0	66	0	0.551817871698228	.	chr22	38985447	APOBEC3A,APOBEC3B	APOBEC3A,APOBEC3B	HAVANA,HAVANA	17	0.999977865727334
chr22.21621563	0.000499712171100006	0.923248193248286	0.87828712445445	0.895519492668749	0.136476247287008	0.0398802594083307	0.0701366811484122	4.18299489122474	0.0222196497188906	0.0361506136135932	-0.00312457258105021	0.0297127400446944	-0.434160346531664	2.24914457133393	12	0	71	22	49	0	0.399074021440215	.	chr22	21621563	UBE2L3	UBE2L3	HAVANA	12	0.999977865727334
chr22.29313345	0.000614587773872334	0.137641710914627	0.33550745914359	0.852049071188219	0.138696354625737	0.00595880602774798	0.000102710660896913	-15.1958846683889	-0.322446009839776	-0.209827644711905	0.00422036237809289	0.027897875517524	-0.523600065419664	3.99491421615701	2	56	22	0	78	3	0.734958357666533	.	chr22	29313345	RASL10A	GAS2L1,RASL10A,AC002059.1	HAVANA,HAVANA,HAVANA	5	0.999977865727334
chr22.39315258	0.000214110262980523	0.163826921071107	0.573231785674524	0.930406729070342	0.0557387659489493	0.0214253846867871	1.84936247543797e-05	4.59953000113817	-0.303426078425012	-0.122436157690707	-0.00199287862684153	0.0359656876083133	-0.442167505279899	4.49370856618601	0	0	83	4	79	0	1	.	chr22	39315258	RPL3,SNORD83A	RPL3,SNORD83B,SNORD83A,SNORD43	HAVANA,ENSEMBL,ENSEMBL,ENSEMBL	0	0.999977865727334
chr22.20085990	0.00043121991760291	0.815323577451879	0.815733793118345	0.554991241130322	0.301044153832922	0.00336895394894215	0.000542031464830919	7.86926537481898	-0.0532163540474793	0.0538293023706095	0.0143077512932186	0.0203631062256346	-0.59381935460871	3.8996627656315	4	0	78	39	39	1	0.121523760990237	.	chr22	20085990	DGCR8	DGCR8,MIR3618,MIR1306	HAVANA,ENSEMBL,ENSEMBL	5	0.999977865727334
chr22.50199440	0.000356840531114001	0.714310301620092	0.636841873629811	0.858464761291378	0.053284053707189	0.000858423624266953	0.000372448916498089	3.00482402233357	-0.0777046381227948	0.103803544280426	-0.00394970532738938	0.0363021101011808	-0.633778956311405	3.50383258861255	2	0	81	0	81	0	0.999999999999975	.	chr22	50199440	TRABD,AL022328.4	TRABD,AL022328.4,SELENOO	HAVANA,HAVANA,HAVANA	2	0.999977865727334
chr22.46362287	0.000427505807951606	0.515963994917895	0.963904759192088	0.391761302695006	0.0750565023009215	0.000623812781007236	0.000251606381217045	2.78615632016736	-0.140933906177465	-0.00989266336602959	-0.0195838139146867	0.033706648620889	-0.673690425169847	3.71923306073593	0	0	83	1	82	0	1	.	chr22	46362287	CELSR1	TRMU,CELSR1	HAVANA,HAVANA	0	0.999977865727334
chr22.26619421	0.000395048395177182	0.386973031268478	0.708105151344334	0.456905713023465	0.099682406615087	0.0325838695609957	0.000609380975283212	5.31314842847716	-0.189635297205988	-0.0837810745042589	-0.0169957878058415	0.0314467237759285	-0.414735485392015	3.54790823580496	3	0	80	19	61	0	0.769908903908311	.	chr22	26619421	.	CRYBB1,CRYBA4	HAVANA,HAVANA	3	0.999977865727334
chr22.17795202	8.66463484350091e-05	0.44903283523544	0.257742042922592	0.693292611084945	0.118508514107242	0.00322431384486046	5.60869785174301e-05	-4.86361686761028	-0.158032940392302	-0.246322382876841	-0.00879422331652562	0.0286308112771033	-0.558272240855648	3.99863100273074	3	0	80	29	51	0	0.0636693113919087	.	chr22	17795202	MICAL3,AC016026.1	MICAL3,AC016026.1	HAVANA,HAVANA	3	0.999977865727334
chr22.39488825	0.000593172290738316	0.217825540810111	0.822247701516966	0.900822447084735	0.269479714184301	0.00481222559694694	0.000173428714467689	6.92569456789319	-0.275084071303662	0.0502609860642189	-0.00293184248625327	0.0213331805483222	-0.557070927578175	3.8778964299087	1	0	81	18	63	1	0.539817807816624	.	chr22	39488825	MGAT3	MGAT3	HAVANA	2	0.999977865727334
